WT_P62	Y2_P37_28	YT2_P37_7_17	gene_id
0.916852516917884	0.631860833954967	1.73059927910695	KCNIP1
0.171781873114622	-1.67002950769585	-1.15502269974792	KCNMB1
2.8196962794637	0.213456483577724	-2.26464719092242	GABRP
3.41649744822026	3.64066161530881	3.57356152066131	RANBP17
-1.45440329033305	-3.35808550138111	-2.42511186311566	ENSG00000253966
-2.51853362775276	-1.77312300065995	-3.05314308572871	USP12P1
10.2367143513334	10.4093058401656	10.2642309830185	NPM1
0.211859312489957	0.939595047259575	-0.283756013870123	FGF18
-1.33410905661534	-2.82757078468233	-3.34264970292369	ENSG00000308026
6.68269923107122	6.18387152552867	6.63891757897932	FBXW11
-2.51853362775276	-2.44054766157308	-3.34264970292369	ENSG00000288799
5.00145994894141	4.80793806237888	4.80653287145898	STK10
-4.3930027456689	-3.72065558076582	-4.92761220364485	EFCAB9
5.89663194601157	5.7343780209276	6.18374085452682	UBTD2
-3.6560371515027	-4.20608240793606	-4.92761220364485	KLF3P1
7.31478774985992	7.25529471692437	7.95916400753011	SH3PXD2B
-3.6560371515027	-2.13569308004466	-3.34264970292369	ENSG00000287814
4.60417673526872	4.32919296868474	3.69077329861376	NEURL1B
3.78192293683178	4.31512540828793	4.25808918855076	ENSG00000253683
-2.51853362775276	-1.67002950769585	-2.81213498622491	ENSG00000253736
2.76012701323043	2.95378892884233	2.99323684955359	DUSP1
7.16398221192556	7.33549825205511	7.76768859784217	ERGIC1
-0.145075232225318	-0.597273165260536	-1.55837839397913	RPL26L1-AS1
4.21556011411116	4.47550740928518	4.51325696396602	RPL26L1
3.58999082902541	4.13643678172455	3.68587033708636	ENSG00000253785
5.01850824234317	5.15717629377193	5.37197742962123	ATP6V0E1
3.04717431588845	3.28737279299012	2.19132886907866	CREBRF
3.68914629568497	3.79279004605821	3.2136434549662	BNIP1
-1.73003773294647	-3.06857888418613	-4.92761220364485	ENSG00000309012
-1.02376893600318	-0.378263383318741	-1.75768720220254	ENSG00000309031
7.36508163491049	7.46837471258761	4.7814716089055	STC2
-2.80804024494775	-1.67002950769585	-3.7052197823084	ENSG00000305059
7.32481645487704	7.25999405346019	7.13161957744032	BOD1
-2.80804024494775	-0.0202158626247264	1.90105322465817	ENSG00000307951
-3.6560371515027	-3.06857888418613	-1.86871851459128	LINC01942
2.15646107383087	3.00531922948241	2.57753771529829	LINC01484
4.06779441499262	5.43380090526374	5.18221845063395	CPEB4
-2.07107465078154	-1.39872748587846	-0.679684690201262	ENSG00000299042
0.171781873114622	-0.188160499938798	-0.2087939561889	C5orf47
-1.89050240513972	-2.00444854676641	-0.840149362394508	NSG2
-4.3930027456689	-4.94304800210227	-4.19064660947864	GAPDHP71
-4.3930027456689	-3.06857888418613	-3.05314308572871	SUMO2P6
0.842213716025128	-2.00444854676641	-4.92761220364485	MSX2
-2.27752552824897	-1.39872748587846	-3.34264970292369	DRD1
6.44593851944653	6.71947203193749	6.92686663052678	SFXN1
-2.80804024494775	-2.82757078468233	-1.86871851459128	ENSG00000299105
-4.3930027456689	-4.94304800210227	-3.05314308572871	ENSG00000304299
3.60887454157177	3.9406135400946	3.99621045769851	HRH2
1.29815915888418	1.40862743617915	2.14920339340598	CPLX2
-2.80804024494775	-4.20608240793606	-4.19064660947864	ENSG00000280068
-2.80804024494775	-4.20608240793606	-3.7052197823084	ENSG00000250820
5.92779780321273	5.94442649722791	5.84250104230306	THOC3
-2.07107465078154	-1.31855713719447	-3.34264970292369	ENSG00000289731
-2.51853362775276	-2.13569308004466	-2.12025728158724	ENSG00000283235
4.33831628535616	4.47831557570151	4.93812106720691	SIMC1
0.0881239440677129	0.631860833954967	0.938636407466325	BRCC3P1
7.5069834880781	7.35892443988586	7.28052052424575	KIAA1191
-4.3930027456689	-3.72065558076582	-3.05314308572871	ENSG00000250909
4.17305129250219	4.1732959591352	4.65296043701192	ARL10
5.0955069075864	4.86484353704945	5.26509157651475	NOP16
5.19258578892664	5.26355940930346	5.18743144651686	HIGD2A
4.5008043730857	4.84431045204384	4.6212097048139	CLTB
6.05235703625398	6.44227517407361	6.80045001822951	FAF2
7.31794714699153	7.38515941329933	7.19230158180742	RNF44
-2.80804024494775	-1.48361638346497	-1.86871851459128	CDHR2
3.69622702175562	3.87819450259543	4.59921303143501	GPRIN1
3.68559285782721	3.8930023529558	3.40777815104908	SNCB
2.4186395347918	-0.46192131236565	-2.60568410875749	EIF4E1B
6.65070811767825	6.29833936189667	6.17239302077787	TSPAN17
-0.363255402274852	-2.00444854676641	-3.05314308572871	ENSG00000310042
-2.07107465078154	-4.94304800210227	-3.34264970292369	ENSG00000309280
-0.933571127031606	-2.6211199072149	-3.05314308572871	LINC01574
5.47992859092464	4.94315663090097	4.02367251132212	UNC5A
5.77232302120159	5.70351070805228	5.44634045172535	UIMC1
4.9191238819227	4.87340237589076	5.14071824101681	ZNF346
-1.02376893600318	-1.24260828396117	-2.81213498622491	ZNF346-IT1
6.57782215569371	6.41285363622615	6.14630619068187	FGFR4
7.91182388158322	7.7193978554784	8.18640120176683	NSD1
-1.73003773294647	-1.48361638346497	-2.12025728158724	ENSG00000286634
1.14097582633345	1.64691517967726	1.41223779923978	RAB24
2.88312165960533	3.08116823531856	2.80709741658099	MXD3
7.04284111433421	7.10077675972053	7.0162456501175	PRELID1
6.93023970673583	7.20299025154317	6.92296534356077	LMAN2
4.31090082777576	4.69659417871508	4.25973986955565	RGS14
1.70151485311539	2.21682333467612	1.20852448434118	F12
6.43962359399252	6.16787024743413	5.90025973575327	GRK6
-0.363255402274852	-0.695120488658681	-0.581837366803117	PRR7-AS1
1.9107780025082	1.52183804662714	1.363942242199	PRR7
8.61174441187786	8.47273777158797	9.16142441159688	DBN1
0.591890361940888	-1.31855713719447	0.357790015217401	ENSG00000279821
5.68958986065107	5.77605556030386	6.48760139512044	PDLIM7
2.03884304129649	1.67656064142578	2.35470403534366	DOK3
6.39244972248964	6.91350721280506	6.66531195198279	DDX41
5.20007708247476	5.58605714434184	5.41557351180303	FAM193B
-3.6560371515027	-4.20608240793606	-3.7052197823084	FAM193B-DT
6.56579160698584	6.71769074346234	6.52891333951546	TMED9
4.22293335864839	3.93039611041311	4.07144823589154	B4GALT7
-0.692563027527811	0.292168459591765	0.667334385648931	ENSG00000247679
0.130559210388109	0.1862350148427	0.62697664803279	ENSG00000291283
-0.551700491687962	-1.57381419243655	-1.38329168742104	SIMC1P1
-0.933571127031606	-0.973421651145786	-0.679684690201262	FAM153A
4.90085203822417	4.94417261336612	4.78949296816052	ENSG00000291113
3.72073942038029	4.28496896842806	3.94377971074228	SUDS3P1
-3.17061032433246	-1.67002950769585	-2.42511186311566	FAM153CP
6.1197377171346	5.93627997102734	5.83974465048084	N4BP3
6.1071752153117	6.36775409719298	6.2673497976019	RMND5B
6.53354034940242	6.85231526944031	6.76136655541085	NHP2
-2.27752552824897	-3.72065558076582	-4.19064660947864	GMCL2
-2.80804024494775	-2.82757078468233	-2.12025728158724	ENSG00000289390
8.51495194594617	8.66539935120937	8.84384287626203	HNRNPAB
4.57566404752631	4.17675773653918	3.68587033708636	PHYKPL
3.71377827278122	3.79279004605821	2.5615667583865	COL23A1
3.01921423454756	3.69478440004469	3.6231345817384	CLK4
-4.3930027456689	-2.6211199072149	-4.92761220364485	RN7SKP70
4.60605769386748	4.27369785609304	4.12857389304523	ZNF354A
0.361884756494565	0.1862350148427	-2.26464719092242	AACSP1
3.44199493145783	3.41009882339582	3.35006265319279	ZNF354B
1.42291418989212	1.66674635159883	1.24897652807848	ZFP2
-4.3930027456689	-4.94304800210227	-4.19064660947864	PIGFP1
-1.02376893600318	-2.82757078468233	-4.92761220364485	ZNF454
-3.17061032433246	-2.6211199072149	-3.34264970292369	GRM6
2.91381845682825	2.18279593087593	2.66484483362323	ZNF879
4.04578910690936	3.88455934398179	3.98027991580874	ZNF354C
-1.89050240513972	-1.03615740649375	-1.22717248550376	ENSG00000253144
4.54068790928333	3.66797679520509	3.12947698856197	ADAMTS2
-0.620413241771976	-2.82757078468233	-1.98901274830899	ENSG00000253652
2.21679160803219	-1.03615740649375	0.116781915713606	ENSG00000290043
5.62982739552915	4.827891135505	5.54033292394728	RUFY1
-2.80804024494775	-2.82757078468233	-3.05314308572871	RUFY1-AS1
8.94289931023953	8.92799089655721	9.39532523675619	HNRNPH1
-4.3930027456689	-4.94304800210227	-3.34264970292369	ENSG00000304201
-0.76851188076111	-1.8841543130487	-1.75768720220254	C5orf60
-0.305539904418564	-0.0850670069746943	-1.30312133873705	ENSG00000250999
-3.6560371515027	-3.72065558076582	-3.05314308572871	ENSG00000304231
-4.3930027456689	-3.72065558076582	-4.19064660947864	CBY3
9.35480561360465	9.561046808532	9.67846522679468	CANX
6.51664036928116	6.41688453685445	6.68141258955318	MAML1
-1.89050240513972	-1.67002950769585	-3.34264970292369	LTC4S
6.31923763610684	6.47533171726269	6.37711937501608	MGAT4B
6.84758985448077	6.58914555809262	6.79818006784931	SQSTM1
-2.80804024494775	-4.94304800210227	-2.60568410875749	ENSG00000301422
4.88699466875254	4.91855590624265	4.50492969674341	MRNIP
0.708535280793159	1.29853798446749	0.542707731135186	MRNIP-DT
6.61565930331601	6.5642511220205	6.61847839204364	TBC1D9B
7.05045886655849	6.74301474779315	6.54118151819614	RNF130
1.01071944038211	0.460674183948743	-0.00478006416730732	RASGEF1C
5.8780711534291	6.0253788018982	5.86164972175773	MAPK9
0.736280271276063	0.802906375291194	0.498652551057251	ENSG00000248367
7.12450261596926	6.66135078764237	6.4844283109068	GFPT2
5.70634506473429	6.40954722903204	6.67493202339228	CNOT6
4.24965069702416	4.81684018111957	4.89734653688368	FLT4
6.47607695108002	6.34485672396315	6.40610222244912	MGAT1
-1.11998425126249	-1.39872748587846	-2.12025728158724	ENSG00000280161
4.13447426039149	3.95882451873963	3.62569709580622	HEIH
3.09617621636245	3.23187768039841	3.07050806313693	LINC00847
5.37242149592278	5.43596928499192	5.44995985914527	ZFP62
-0.933571127031606	-0.0522770718570249	-0.446485513908231	BTNL8
-3.17061032433246	-3.72065558076582	-3.7052197823084	BTNL3
0.211859312489957	-0.118619566685721	-0.535294780866087	BTNL9
-3.6560371515027	-1.48361638346497	-2.42511186311566	TRIM7-AS2
-3.17061032433246	-1.8841543130487	-4.19064660947864	TRIM7
-4.3930027456689	-4.94304800210227	-3.7052197823084	TRIM7-AS1
4.97695804564026	4.89036921654153	5.12902551146835	TRIM41
-1.89050240513972	-2.6211199072149	-3.05314308572871	ENSG00000304351
10.7393497080179	10.7668166280136	10.4765203856758	RACK1
4.19070687174217	4.27692716922849	4.02367251132212	TRIM52-AS1
2.00502832830425	2.94163131441609	3.04393135030592	TRIM52
-4.3930027456689	-2.13569308004466	-2.12025728158724	RNU6-705P
-1.02376893600318	-0.261223962128521	-0.897864860250795	ENSG00000238035
-0.692563027527811	-1.57381419243655	-2.12025728158724	ENSG00000287265
5.68603751649644	5.42145147653673	5.2863020637673	DUSP22
2.23635387441071	2.56210191684087	2.99720029996093	IRF4
6.27085181288844	6.72243596732183	7.12958983576301	EXOC2
-3.6560371515027	-2.6211199072149	-2.42511186311566	HUS1B
-1.33410905661534	-1.48361638346497	0.145636778385791	ENSG00000271727
-4.3930027456689	-4.94304800210227	-4.92761220364485	FOXF2-DT
-2.27752552824897	0.0111483082846089	-1.30312133873705	FOXC1
4.7959981220435	4.55480383484885	4.03142374576854	GMDS
2.4014131206812	2.18966592024297	1.50423358332055	GMDS-DT
0.288821294304842	-0.22422975464632	-0.0368412733996057	LINC01600
-1.33410905661534	-2.13569308004466	-0.362827584861321	MYLK4
5.04093037473159	5.26355940930346	5.43177132977183	WRNIP1
4.92817374980532	4.35386820477702	3.91473813976896	SERPINB1
-4.3930027456689	-4.94304800210227	-4.92761220364485	ENSG00000302483
0.916852516917884	0.0418451055075253	0.116781915713606	SERPINB9P1
6.48530366959123	4.0294531987744	2.51256485791251	SERPINB9
4.63766439057804	4.73232101573418	4.41742335824302	SERPINB6
1.59946358164569	2.39976745925892	1.44742722770208	LINC01011
6.24995147781143	6.21535130404244	6.14719825751561	NQO2
0.680246236361735	-0.118619566685721	-1.46818058500755	NQO2-AS1
-3.17061032433246	-2.82757078468233	-4.19064660947864	HTATSF1P2
-0.933571127031606	0.213456483577724	1.16690539513944	ENSG00000288612
-3.6560371515027	-4.20608240793606	-1.75768720220254	ENSG00000294111
-0.76851188076111	-1.67002950769585	-2.60568410875749	ENSG00000229282
4.55633763606457	3.62300603606883	4.50632091675565	RIPK1
-2.27752552824897	-2.82757078468233	-2.26464719092242	ENSG00000272277
-1.89050240513972	-3.72065558076582	-4.19064660947864	ENSG00000307289
5.30454405985078	5.20118535630867	5.43103899724804	BPHL
6.87904377872104	7.23882894103208	7.07695941152281	TUBB2A
-2.80804024494775	-2.82757078468233	-3.34264970292369	ENSG00000309609
-3.6560371515027	-3.06857888418613	-4.92761220364485	ENSG00000309627
-3.6560371515027	-4.94304800210227	-4.19064660947864	TUBB2BP1
1.62936506735955	1.38487883340654	0.853747509879812	LINC02525
8.44705391235268	9.3317911729834	9.12209456456233	TUBB2B
-0.933571127031606	0.437773781838664	0.406288532908591	ENSG00000288840
4.38288183778961	4.26396631807527	4.24814524309962	PSMG4
4.77441540016283	6.97767701764891	7.35576558564071	SLC22A23
-3.17061032433246	-1.39872748587846	0.228892282035143	ENSG00000298336
-3.17061032433246	-1.67002950769585	-4.92761220364485	ENSG00000298949
-1.45440329033305	0.213456483577724	-0.245788163671102	ENSG00000228793
2.17685286266204	3.12841436045436	3.10029379292504	PXDC1
0.397074184956865	0.1862350148427	0.955030845716994	ENSG00000270504
1.68737067079512	-1.8841543130487	-4.19064660947864	FAM50B
0.790219078386867	1.20669911740242	0.281841161984103	ENSG00000230648
3.92139167653305	4.13109346065024	3.84607649652688	GLRX3P2
6.77295105358801	6.64675917048101	7.47246669897717	PRP4K
6.45535938032587	6.43398172810548	6.96606853474606	ECI2
-2.07107465078154	-2.13569308004466	-2.26464719092242	ECI2-DT
-2.80804024494775	-4.94304800210227	-3.05314308572871	ENSG00000284823
7.195868017292	6.95492346997887	7.16833418705385	CDYL
3.52784630752953	3.38936157665342	3.36240664328777	RPP40
1.83581594482698	0.923200609008906	2.01490230169439	LYRM4-AS1
-1.73003773294647	-0.800090048260224	-0.137535273019079	ENSG00000271978
-3.17061032433246	-2.6211199072149	-3.05314308572871	TFB2MP1
-1.73003773294647	-2.6211199072149	-2.42511186311566	ENSG00000288548
-1.73003773294647	-0.645367453461581	-0.629931655004162	PPP1R3G
5.35686668172794	5.08715931102018	5.1353333699158	LYRM4
3.52387193851224	3.71397264687091	3.9105412057811	FARS2
-1.89050240513972	-4.20608240793606	-2.42511186311566	ENSG00000233064
0.130559210388109	0.766610246068204	0.307604258049184	ENSG00000300014
-3.17061032433246	1.72465492962683	-1.55837839397913	NRN1
-0.363255402274852	-1.17045849820534	-1.22717248550376	F13A1
1.2217070984463	0.872868933458762	0.332915346578372	ENSG00000261211
-0.848682229445093	-1.10174574812132	-0.957985852688366	ENSG00000287497
-4.3930027456689	-3.35808550138111	-4.19064660947864	ENSG00000226281
5.71595724169096	5.6872191229245	5.81413565398096	RREB1
-2.51853362775276	-4.20608240793606	-4.92761220364485	ENSG00000285771
6.84560102725529	6.85420821540752	6.88523360428687	SSR1
-2.27752552824897	-4.20608240793606	-3.05314308572871	CAGE1
2.00502832830425	1.78940211094145	1.45896884958477	RPS3P4
5.24904894725907	5.10453037372347	5.14697529251387	RIOK1
-2.80804024494775	-2.82757078468233	-3.34264970292369	HNRNPLP1
1.74313394231713	1.23354072962106	1.03431975552163	DSP-AS1
7.8369175828278	7.77626950949344	7.19597036698502	DSP
4.98854020551568	5.41413741757143	5.37578803680464	SNRNP48
1.38835696785576	1.04941832521233	0.542707731135186	BMP6
-0.933571127031606	-1.31855713719447	-0.679684690201262	TXNDC5
4.40681850370329	4.71694789032771	4.45393074753974	BLOC1S5
4.21802205163845	4.18880895850653	4.11222075149423	EEF1E1
-2.51853362775276	-3.72065558076582	-4.19064660947864	ENSG00000232234
3.67487972661192	3.96884327456462	4.09568011761191	SLC35B3
0.0444025666383948	-0.0850670069746943	-0.404050247587834	HULC
0.816450619960046	-1.67002950769585	-2.42511186311566	TFAP2A
-3.17061032433246	-3.72065558076582	-3.7052197823084	TFAP2A-AS2
-3.6560371515027	-3.35808550138111	-4.92761220364485	LINC02522
5.94424747139539	6.04776507705134	6.18243603528724	GCNT2
-0.305539904418564	0.460674183948743	0.332915346578372	C6orf52
5.88892728128654	5.77890561069912	5.88483254000938	PAK1IP1
6.20845855114888	6.38768217979198	6.15298328548041	TMEM14C
-2.27752552824897	-4.94304800210227	-2.26464719092242	TMEM14B-DT
5.4245139258249	5.37323352964395	5.43980254760198	TMEM14B
-0.0472279088271735	-1.48361638346497	-1.22717248550376	MAK
2.68381285138193	2.34543360969195	1.65233222230968	SYCP2L
1.53773459189398	2.58312516741128	3.07050806313693	ELOVL2
-3.6560371515027	-4.20608240793606	-4.19064660947864	ELOVL2-AS1
3.01355659968564	2.73173276086736	2.57753771529829	SMIM13
3.16923967855217	2.21008175679707	1.24897652807848	NEDD9
3.94833074839105	4.63375124048125	4.90685884633937	TMEM170B
-2.80804024494775	-1.8841543130487	-4.19064660947864	ADTRP
-2.80804024494775	-3.72065558076582	-4.19064660947864	ENSG00000310201
-3.17061032433246	-2.44054766157308	-2.81213498622491	ENSG00000229896
-4.3930027456689	-4.94304800210227	-4.19064660947864	ENSG00000310250
4.91609459988396	4.65252030452106	5.48918532396121	HIVEP1
0.892399473193345	-2.28008298937984	-3.7052197823084	EDN1
8.50314041510561	8.29779300878564	8.02773499189918	RPL15P3
3.52387193851224	3.97879293497222	3.93347470235055	PHACTR1
-0.305539904418564	-0.118619566685721	-0.172724701481379	ENSG00000215022
4.63213681660961	4.91752171620489	4.47539981993015	TBC1D7
-2.80804024494775	-2.44054766157308	-2.12025728158724	ENSG00000272379
3.31895096048923	3.68509371681848	3.46899257753701	GFOD1
-3.6560371515027	-3.35808550138111	-4.92761220364485	GFOD1-AS1
-3.6560371515027	-2.82757078468233	-3.7052197823084	RPS4XP7
-1.5856478236113	-1.17045849820534	-0.629931655004162	ENSG00000300133
4.83180288232035	4.75218028939348	4.15364929843718	SIRT5
-0.620413241771976	-0.22422975464632	-0.784654249802804	ENSG00000261071
5.68781478193942	6.09152172474863	5.93992395332679	NOL7
6.12696105741772	6.00847957037574	5.78863566693242	RANBP9
5.49726153135221	5.39939711012561	5.34501758133152	MCUR1
-1.5856478236113	-1.48361638346497	-2.60568410875749	ENSG00000272209
4.06779441499262	3.82623887912182	3.06296454246853	RNF182
2.76686859110949	3.07376028558429	3.12223634580571	CD83
-3.17061032433246	-3.72065558076582	-3.7052197823084	ENSG00000285639
-0.848682229445093	-0.597273165260536	-1.98901274830899	LINC01108
-1.73003773294647	-1.17045849820534	-1.65459370923843	ENSG00000286277
-1.5856478236113	-0.0850670069746943	-4.92761220364485	ENSG00000295484
-3.6560371515027	-3.06857888418613	-4.92761220364485	ENSG00000237346
2.62566109859613	2.03041021044524	1.03431975552163	ENSG00000234261
1.09885035066077	1.12304118835551	-0.172724701481379	JARID2-DT
8.59810569535305	9.04590290549936	8.65566648371402	JARID2
-4.3930027456689	-3.72065558076582	-4.19064660947864	JARID2-AS1
4.51087910006728	3.77919030631739	3.71022019850211	DTNBP1
-1.89050240513972	-1.24260828396117	-1.30312133873705	ENSG00000304900
4.92666937527809	5.55047391458803	5.19693995634071	MYLIP
0.361884756494565	0.729377339869229	-0.2087939561889	GMPR
2.14615606543913	3.1845164976164	2.69931359018	ATXN1
-1.11998425126249	1.7620083441092	-0.362827584861321	ATXN1-AS1
-1.5856478236113	-3.35808550138111	-4.19064660947864	STMND1
3.03605522392488	2.81850323034221	1.44742722770208	RBM24
4.77106613565014	4.4428143985392	4.9687202002651	CAP2
-1.22307774422659	-2.6211199072149	-4.19064660947864	ENSG00000286885
4.73198013384244	4.50058627424369	4.33526565126471	FAM8A1
7.61063228256923	7.47102056558661	8.12512564590497	NUP153
-1.33410905661534	-2.82757078468233	-0.840149362394508	NUP153-AS1
5.7664481641676	5.77662602098385	6.37331228733145	KIF13A
-1.22307774422659	-0.419486046045254	0.116781915713606	NHLRC1
4.8900856073551	5.06304427121336	5.11176384094698	TPMT
3.65684580378166	4.05413147883536	4.66172684010163	KDM1B
8.87490558503639	8.72727630046237	9.00013489964064	DEK
2.49370996800198	3.39234235259166	2.2589147651346	RNF144B
0.816450619960046	-1.03615740649375	-1.75768720220254	LNC-LBCS
-2.51853362775276	-2.28008298937984	-3.34264970292369	KRT18P38
5.31147732929827	3.39234235259166	1.60116746168319	ID4
3.89393999126913	4.19394310997796	3.6231345817384	MBOAT1
-4.3930027456689	-2.82757078468233	-4.92761220364485	ENSG00000227803
-0.000685322890143246	-0.419486046045254	0.725830034959076	ENSG00000289981
6.27203702145039	6.08416688305757	6.52754374639883	E2F3
4.73025648364829	4.83009120461743	4.87598079961656	CDKAL1
-3.6560371515027	-1.39872748587846	-1.38329168742104	ENSG00000287404
-3.6560371515027	-3.35808550138111	-3.34264970292369	LINC00581
7.41421799092231	8.58707379980433	8.28604897269409	SOX4
-0.000685322890143246	-0.597273165260536	-1.55837839397913	ENSG00000307123
3.50786406231185	3.7882710289228	3.52771501665971	CASC15
-3.17061032433246	-1.48361638346497	-4.92761220364485	ENSG00000307179
1.68737067079512	-0.913300658708214	-1.46818058500755	NBAT1
-2.51853362775276	-1.77312300065995	-1.98901274830899	NRSN1
-1.02376893600318	-0.550730579323506	-1.46818058500755	DCDC2
6.19227280594659	6.64426072623128	6.16712530140325	MRS2
3.34621530022868	3.35921011264496	3.94992756823126	GPLD1
2.91988020961545	3.21514089128908	3.47184375443513	ALDH5A1
1.12006683657047	1.12304118835551	1.53727384508456	KIAA0319
5.93230270942078	5.94544158612881	6.02051163780161	TDP2
5.28940668487521	5.38973451061979	5.18134778371501	ACOT13
-2.80804024494775	-2.28008298937984	-1.65459370923843	ENSG00000272345
7.2331625742356	7.33762612123273	7.52419990592202	C6orf62
-2.80804024494775	-4.20608240793606	-4.92761220364485	ENSG00000288851
5.83701769003673	5.88270583078085	6.43998455669084	GMNN
4.85887411335866	1.97581523517233	1.53727384508456	RIPOR2
-0.933571127031606	-1.31855713719447	-1.65459370923843	CMAHP
2.03884304129649	1.94366471156862	2.5985609658687	NUP50P2
5.95388029379361	5.82981637938736	6.0796487169934	CARMIL1
2.78025796833667	2.14794653011833	1.22213491585983	TRIM38
0.0444025666383948	0.366807260484521	-0.490206891337549	LINC02980
-1.45440329033305	-2.44054766157308	-1.46818058500755	H3C1
-2.80804024494775	-3.06857888418613	-4.92761220364485	H4C1
-3.6560371515027	-4.94304800210227	-4.92761220364485	H4C2
-2.27752552824897	-2.44054766157308	-2.26464719092242	H3C2
-3.6560371515027	-4.94304800210227	-4.19064660947864	H2AC4
1.29815915888418	3.08853834095557	2.77513767518345	H1-2
-0.692563027527811	-0.419486046045254	-0.172724701481379	H2BC4
0.916852516917884	1.27288939709688	1.55888765819062	HFE
-2.51853362775276	-2.6211199072149	-0.840149362394508	H4C3
3.23392304815594	4.07283161156388	2.89893628364607	H2AC6
-1.45440329033305	-1.10174574812132	-1.98901274830899	H1-4
-2.80804024494775	-4.94304800210227	-4.19064660947864	ENSG00000291338
0.621947595797068	1.81628540509239	2.52908444727121	H2BC5
-0.933571127031606	-1.03615740649375	-0.137535273019079	H2BC6
-3.6560371515027	-4.94304800210227	-3.34264970292369	H4C4
-3.17061032433246	-3.35808550138111	-3.34264970292369	H3C4
-1.89050240513972	-0.419486046045254	0.0572809039649445	H2BC7
-1.89050240513972	-1.57381419243655	-1.08630994966391	ENSG00000217275
-1.73003773294647	-2.44054766157308	-1.22717248550376	H4C5
-0.620413241771976	-0.855585160851927	-0.322750145485986	H2BC8
-1.11998425126249	0.342354216759982	-0.2087939561889	H2AC8
-1.5856478236113	-0.188160499938798	-0.0368412733996057	H3C6
-1.22307774422659	-3.35808550138111	-4.19064660947864	H1-3
-2.80804024494775	-2.44054766157308	-2.81213498622491	H3C7
1.45666298124667	0.939595047259575	1.04966771985507	H2BC9
-1.45440329033305	-1.24260828396117	-0.103183768228302	H3C8
-1.5856478236113	-1.57381419243655	-2.12025728158724	H2BC10
-0.486112150060385	0.414504002515817	0.818342173748614	H4C8
-2.07107465078154	-2.28008298937984	-2.26464719092242	ENSG00000289447
-3.6560371515027	-4.20608240793606	-4.19064660947864	ENSG00000287050
3.09617621636245	2.88773126546667	3.44307520316237	BTN3A2
4.62287686799724	4.47128488419999	4.37235894358376	BTN2A2
3.01355659968564	3.14264574629502	3.42259034523769	BTN3A1
1.56892921349758	1.38487883340654	2.23896935472309	BTN2A3P
1.14097582633345	1.52183804662714	0.853747509879812	BTN3A3
4.18568442962577	4.30408834321571	4.31317912851711	BTN2A1
-2.51853362775276	-2.82757078468233	-3.05314308572871	ENSG00000300236
-4.3930027456689	-4.20608240793606	-3.7052197823084	ENSG00000290055
-0.25004479182686	0.130200979928372	-0.490206891337549	BTN1A1
4.13447426039149	3.40124790581355	1.31397378292491	HCG11
-4.3930027456689	-4.94304800210227	-4.19064660947864	ENSG00000300261
6.3848004977639	6.3196341402599	6.03985424416047	HMGN4
5.18253650116563	5.36642835173884	5.46148131825963	ABT1
4.00929876568248	3.87393562115311	4.08640826667009	ZNF322
-2.80804024494775	-4.94304800210227	-3.34264970292369	ENSG00000308216
-3.6560371515027	-3.35808550138111	-3.34264970292369	ENSG00000285571
1.20194384362487	0.527271932677767	0.429939800973236	ENSG00000290474
0.0444025666383948	-0.188160499938798	-0.0696312085172751	LINC00240
0.561193564717972	0.266405363526683	0.116781915713606	LARRPM
2.71203272502939	2.90453139756484	1.6422434046861	H2BC11
0.892399473193345	1.51090848646888	1.66235097813468	H2AC11
2.45248730527547	3.3743646116626	3.27369492328246	H2BC12
0.211859312489957	0.590930569900085	1.33917433705005	H4C9
-2.51853362775276	-4.20608240793606	-1.30312133873705	H2AC12
-1.45440329033305	-1.67002950769585	-2.26464719092242	ENSG00000301163
-3.17061032433246	-3.35808550138111	-2.60568410875749	ENSG00000290009
-3.6560371515027	-4.94304800210227	-3.7052197823084	ENSG00000294330
3.58236758782238	3.00920789771517	2.09845009294135	PRSS16
-3.6560371515027	-3.35808550138111	-4.92761220364485	POM121L2
2.69799178655169	2.61919442211881	1.22213491585983	ENSG00000291112
4.43671998941715	4.11494372065691	3.59464237122538	ZNF391
-1.45440329033305	-1.10174574812132	-2.81213498622491	ENSG00000271755
-4.3930027456689	-4.20608240793606	-4.92761220364485	MCFD2P1
3.93042737438369	4.09678495303681	3.75772062210604	ZNF184
-1.89050240513972	-3.35808550138111	-2.81213498622491	ENSG00000286652
-3.6560371515027	-2.82757078468233	-4.92761220364485	ENSG00000300299
2.32124277199722	2.08301429448393	1.67230063854228	LINC01012
-0.692563027527811	-2.13569308004466	-0.957985852688366	ENSG00000287252
2.08273068529749	2.61409655447913	1.93450852184365	RSL24D1P1
-2.80804024494775	-3.72065558076582	-2.42511186311566	ENSG00000296382
-2.07107465078154	-2.13569308004466	-1.46818058500755	H2BC13
-1.22307774422659	-1.17045849820534	-0.322750145485986	H2AC13
-0.423376394712422	0.838311711422393	1.20852448434118	H3C10
-2.27752552824897	-1.57381419243655	-1.38329168742104	H2AC14
-3.17061032433246	-3.06857888418613	-3.34264970292369	H2BC14
-1.45440329033305	-1.48361638346497	-1.46818058500755	ENSG00000296368
-1.02376893600318	-1.10174574812132	-1.30312133873705	H4C11
-2.80804024494775	-1.48361638346497	-1.38329168742104	H4C12
0.65139137368955	1.13732541436175	1.38829210361474	H2AC15
