"","logFC","gene_id","direction"
"MCM9",-0.147904751168961,"MCM9","down"
"SMYD3",-0.147829865718896,"SMYD3","down"
"LYPLA1P3",-0.147770709076428,"LYPLA1P3","down"
"ENSG00000267904",-0.14767416899068,"ENSG00000267904","down"
"KCNIP3",0.147646844148563,"KCNIP3","up"
"CHRNB4",0.14763766710784,"CHRNB4","up"
"DEK",-0.147629284574014,"DEK","down"
"CACNA1B",0.147619771315299,"CACNA1B","up"
"PLOD3",-0.147592940466418,"PLOD3","down"
"PCCB",-0.14752346991019,"PCCB","down"
"ENSG00000291043",-0.147498701337716,"ENSG00000291043","down"
"YTHDF2P1",-0.147498701337716,"YTHDF2P1","down"
"CDC42BPG",-0.147478613128063,"CDC42BPG","down"
"JPT1",-0.147467694031135,"JPT1","down"
"ZNF174",0.147357376127988,"ZNF174","up"
"RWDD2A",-0.147309352642902,"RWDD2A","down"
"MAPK9",0.1473076484691,"MAPK9","up"
"SNX3",0.147297807009619,"SNX3","up"
"SLC25A22",-0.147278715054513,"SLC25A22","down"
"RHOG",-0.147242499004772,"RHOG","down"
"ANXA5",-0.147221846062472,"ANXA5","down"
"PNMA6A",-0.147161957439148,"PNMA6A","down"
"MIXL1",0.147158508857471,"MIXL1","up"
"ZBBX",0.147158508857471,"ZBBX","up"
"PGGT1BP2",0.147158508857471,"PGGT1BP2","up"
"FAM89B",0.147158508857471,"FAM89B","up"
"OSBPL5",-0.147049583425781,"OSBPL5","down"
"SPOPL",-0.146887444660524,"SPOPL","down"
"LIPA",-0.146878654034354,"LIPA","down"
"TMEM43",0.146833338949907,"TMEM43","up"
"ENSG00000283041",-0.146830685195241,"ENSG00000283041","down"
"RFX5",0.14681478008346,"RFX5","up"
"HEATR5B",0.146806558737161,"HEATR5B","up"
"RPAIN",0.146803094383415,"RPAIN","up"
"ZNF658",-0.146689562202154,"ZNF658","down"
"GTF2A1-AS1",-0.146689562202154,"GTF2A1-AS1","down"
"SLC30A6-DT",-0.146689562202154,"SLC30A6-DT","down"
"ENSG00000248973",-0.146689562202154,"ENSG00000248973","down"
"ASS1P3",-0.146689562202154,"ASS1P3","down"
"ENSG00000273381",-0.146689562202154,"ENSG00000273381","down"
"ENSG00000285667",-0.146689562202154,"ENSG00000285667","down"
"GAR1",-0.146610446476225,"GAR1","down"
"ENSG00000287760",0.146562600116702,"ENSG00000287760","up"
"CNPY2",-0.146495436317529,"CNPY2","down"
"TUG1",-0.14649169825745,"TUG1","down"
"STMP1",0.146460496492219,"STMP1","up"
"KCTD18",0.146349789696154,"KCTD18","up"
"SCAMP2",0.146341131613709,"SCAMP2","up"
"ZC3H7A",-0.146331735399581,"ZC3H7A","down"
"MRPL28",0.146325374202717,"MRPL28","up"
"CLTCL1",-0.146312936784159,"CLTCL1","down"
"SH3GLB2",-0.14630765689146,"SH3GLB2","down"
"TET2",-0.146290889994881,"TET2","down"
"ZNF341",0.146257896585101,"ZNF341","up"
"ENSG00000291156",-0.146252514322141,"ENSG00000291156","down"
"FRG1",-0.146246420573289,"FRG1","down"
"CLASP1",0.146183160310015,"CLASP1","up"
"CCDC50",-0.146159797025626,"CCDC50","down"
"ABCC8",-0.146101587038104,"ABCC8","down"
"CCNB1",0.146096556893303,"CCNB1","up"
"PRIM2",0.146076204725204,"PRIM2","up"
"TDP1",-0.146054959463569,"TDP1","down"
"ADCK1",0.14604279195799,"ADCK1","up"
"NR1H2",-0.146030458751302,"NR1H2","down"
"LRRC14",-0.14602281754695,"LRRC14","down"
"MARCHF6",-0.145978874975523,"MARCHF6","down"
"GPATCH8",0.145940352576799,"GPATCH8","up"
"MARCHF8",0.14591324021674,"MARCHF8","up"
"EIF4G2",0.145877807674962,"EIF4G2","up"
"KIF23",-0.14587583360981,"KIF23","down"
"SHLD3",-0.145846989515983,"SHLD3","down"
"ZNF793",-0.145820097771315,"ZNF793","down"
"LYRM2",0.145782652515592,"LYRM2","up"
"ZNF706",0.145780172766042,"ZNF706","up"
"RBM10",0.14577418021935,"RBM10","up"
"MSH3",0.145765521838589,"MSH3","up"
"SAE1",0.145759811269647,"SAE1","up"
"RPS16",-0.145722245756888,"RPS16","down"
"KCTD2",0.145713100898983,"KCTD2","up"
"C11orf65",0.14569767500633,"C11orf65","up"
"PRC1",0.14569767500633,"PRC1","up"
"UBL5",0.145680230857853,"UBL5","up"
"LINC01089",0.145639661473368,"LINC01089","up"
"VPS26C",-0.14563678217197,"VPS26C","down"
"CAMK1",0.145611302890645,"CAMK1","up"
"KLHL12",-0.145597581798553,"KLHL12","down"
"TPM4P3",0.145594489622593,"TPM4P3","up"
"FANCC",-0.145586450117841,"FANCC","down"
"CUL2",0.145554080396787,"CUL2","up"
"CWC15",0.145509417879707,"CWC15","up"
"ELP4",-0.145484580818612,"ELP4","down"
"SPICE1",0.145475619435492,"SPICE1","up"
"PCOLCE2",-0.145469695973143,"PCOLCE2","down"
"SEH1L",-0.145422094480931,"SEH1L","down"
"RAB30",0.145389575074732,"RAB30","up"
"DCAF4",-0.145366674658183,"DCAF4","down"
"SMU1P1",-0.145349701375978,"SMU1P1","down"
"ENSG00000300973",0.14531553787513,"ENSG00000300973","up"
"SCMH1",-0.145314930937316,"SCMH1","down"
"MFSD14CP",0.145292731063559,"MFSD14CP","up"
"NLGN2",-0.145183327486428,"NLGN2","down"
"INSYN1-AS1",-0.145178156186609,"INSYN1-AS1","down"
"HLA-F",-0.145155712530602,"HLA-F","down"
"BRPF1",-0.145147443183859,"BRPF1","down"
"SPATA2",-0.14509943579518,"SPATA2","down"
"SREK1",-0.145064197275447,"SREK1","down"
"AFG2A",0.145052750971948,"AFG2A","up"
"RBPMS2",0.145028400309145,"RBPMS2","up"
"FUBP1",0.144994983358888,"FUBP1","up"
"TMEM183A",0.144948757960954,"TMEM183A","up"
"SEPTIN9",-0.144906128577295,"SEPTIN9","down"
"BAK1P1",0.14486571090568,"BAK1P1","up"
"KLHL36",0.144848536496306,"KLHL36","up"
"GALNT1",0.144837140076842,"GALNT1","up"
"PFAS",0.144804915101805,"PFAS","up"
"CFAP74",-0.144788777947105,"CFAP74","down"
"ENSG00000293417",-0.144788777947105,"ENSG00000293417","down"
"ENSG00000300083",-0.144788777947105,"ENSG00000300083","down"
"C14orf28",0.144760664439076,"C14orf28","up"
"SELENON",0.144703676027697,"SELENON","up"
"SNAP47",0.144675338017055,"SNAP47","up"
"ZNF646",0.144662650271137,"ZNF646","up"
"SBDSP1",0.144625257557104,"SBDSP1","up"
"HGSNAT",0.144553360021975,"HGSNAT","up"
"RIOK1",-0.144518573535605,"RIOK1","down"
"MRTFA",-0.144460648009954,"MRTFA","down"
"CSMD2",0.14442647767347,"CSMD2","up"
"TMEM11",0.144388832395625,"TMEM11","up"
"PRRX2",-0.144373175378197,"PRRX2","down"
"ZNF180",-0.144347571807949,"ZNF180","down"
"PPIF",0.144342746072385,"PPIF","up"
"ABCC6P2",0.144328461008375,"ABCC6P2","up"
"ITGB2",0.144328461008375,"ITGB2","up"
"FNBP4",-0.144307824853059,"FNBP4","down"
"PABPC1",-0.144290864702523,"PABPC1","down"
"ENSG00000244701",-0.14428557074253,"ENSG00000244701","down"
"ZNF852",-0.14428557074253,"ZNF852","down"
"COG7",0.144267917976551,"COG7","up"
"PELI3",0.144256891654214,"PELI3","up"
"TMEM175",0.144233938631293,"TMEM175","up"
"GTPBP10",0.144220028461095,"GTPBP10","up"
"GNAI2",-0.144146142501423,"GNAI2","down"
"SHANK3",0.144122440813509,"SHANK3","up"
"KDELR2",0.144062021858132,"KDELR2","up"
"S100A11",-0.144021596988417,"S100A11","down"
"INO80",0.143961789548765,"INO80","up"
"SLC39A14",0.14391171314055,"SLC39A14","up"
"NDRG2",0.143908268765152,"NDRG2","up"
"ENSG00000257511",-0.143875884808368,"ENSG00000257511","down"
"PTPA",0.143830927443665,"PTPA","up"
"SKA1",0.143800799721444,"SKA1","up"
"CGGBP1",-0.14376850485156,"CGGBP1","down"
"RAB9A",-0.143709950955313,"RAB9A","down"
"FAM118B",-0.143693926951477,"FAM118B","down"
"ZNF711",-0.143678158153311,"ZNF711","down"
"ADPRM",0.143675559334437,"ADPRM","up"
"UBE2D3",0.143635253863316,"UBE2D3","up"
"SBNO1",0.143630460148456,"SBNO1","up"
"SPCS2",0.143618194736986,"SPCS2","up"
"TBC1D10B",0.143600946439423,"TBC1D10B","up"
"SH3D19",-0.143590054034397,"SH3D19","down"
"CSGALNACT2",-0.143585569443208,"CSGALNACT2","down"
"FMR1",-0.143547470977762,"FMR1","down"
"DNM1",-0.143526223289309,"DNM1","down"
"NDRG3",-0.143503725630272,"NDRG3","down"
"GTF2H3",-0.143478536323874,"GTF2H3","down"
"TAF15",-0.143427407453611,"TAF15","down"
"ENSG00000228084",-0.143419996970719,"ENSG00000228084","down"
"LINC02723",-0.143419996970719,"LINC02723","down"
"DNAH10",-0.143419996970719,"DNAH10","down"
"APCDD1L-DT",-0.143419996970719,"APCDD1L-DT","down"
"ASH2L",0.143411645232358,"ASH2L","up"
"ATP6V1C1",-0.143387867288109,"ATP6V1C1","down"
"LAMTOR2",0.14336061661795,"LAMTOR2","up"
"HNRNPA2B1",0.143291825817339,"HNRNPA2B1","up"
"RAVER1",0.143211697870434,"RAVER1","up"
"EEIG1",0.143198960303526,"EEIG1","up"
"YOD1",0.143150278888209,"YOD1","up"
"TMCO4",-0.143096577131694,"TMCO4","down"
"KMT2C",-0.143026510836757,"KMT2C","down"
"SUPT3H",-0.14296625442374,"SUPT3H","down"
"SNX9",0.142874007228151,"SNX9","up"
"TRPM7",-0.142814516653992,"TRPM7","down"
"KSR2",-0.142797105260081,"KSR2","down"
"MTERF4",-0.142751356733318,"MTERF4","down"
"LINC01725",0.14269633747616,"LINC01725","up"
"ENSG00000267939",0.14269633747616,"ENSG00000267939","up"
"LINC00869",0.142662418047929,"LINC00869","up"
"PABPC4L",0.142662418047929,"PABPC4L","up"
"SMAP1",0.142545362289849,"SMAP1","up"
"PLXNA2",-0.14247057438314,"PLXNA2","down"
"SMIM15",-0.142464647624924,"SMIM15","down"
"ARMC6",-0.142445073911252,"ARMC6","down"
"RPL7P1",-0.142437727507975,"RPL7P1","down"
"ENSG00000266469",-0.142387287520116,"ENSG00000266469","down"
"PIP5K1C",-0.14233514089528,"PIP5K1C","down"
"CECR2",-0.142327382398616,"CECR2","down"
"PIGL",0.142235323113622,"PIGL","up"
"PRKD1",-0.142191315768412,"PRKD1","down"
"IMMT",0.142149407936278,"IMMT","up"
"RPS24",0.142143634874857,"RPS24","up"
"ACP1",-0.142024826164493,"ACP1","down"
"ACAP2",0.141990116347332,"ACAP2","up"
"C5orf34",0.141967544659211,"C5orf34","up"
"MCM2",0.141936748334185,"MCM2","up"
"TESK1",0.141832448204306,"TESK1","up"
"SVEP1",0.141832448204305,"SVEP1","up"
"CKS1BP1",0.141832448204305,"CKS1BP1","up"
"ENSG00000297070",0.141832448204305,"ENSG00000297070","up"
"ENSG00000290086",0.141832448204305,"ENSG00000290086","up"
"ENSG00000296718",0.141832448204305,"ENSG00000296718","up"
"PHKG1",0.141832448204305,"PHKG1","up"
"ENSG00000289042",0.141832448204305,"ENSG00000289042","up"
"ENSG00000307361",0.141832448204305,"ENSG00000307361","up"
"ENSG00000257298",0.141832448204305,"ENSG00000257298","up"
"ENSG00000293429",0.141832448204305,"ENSG00000293429","up"
"ATP6V1E1P3",0.141832448204305,"ATP6V1E1P3","up"
"MYRFL",0.141832448204305,"MYRFL","up"
"LINC02298",0.141832448204305,"LINC02298","up"
"LINC02204",0.141832448204305,"LINC02204","up"
"LINC00052",0.141832448204305,"LINC00052","up"
"ENSG00000261505",0.141832448204305,"ENSG00000261505","up"
"SDR42E1",0.141832448204305,"SDR42E1","up"
"ENSG00000267048",0.141832448204305,"ENSG00000267048","up"
"ENSG00000305596",0.141832448204305,"ENSG00000305596","up"
"ENSG00000289213",0.141832448204305,"ENSG00000289213","up"
"ENSG00000261499",0.141832448204305,"ENSG00000261499","up"
"ENSG00000306498",0.141832448204305,"ENSG00000306498","up"
"SNRPGP15",0.141832448204305,"SNRPGP15","up"
"ERFL",0.141832448204305,"ERFL","up"
"ENSG00000268750",0.141832448204305,"ENSG00000268750","up"
"TEX11",0.141832448204305,"TEX11","up"
"BST1",0.141832448204305,"BST1","up"
"ENSG00000286332",0.141832448204305,"ENSG00000286332","up"
"NCR3LG1",0.141832448204305,"NCR3LG1","up"
"ENSG00000269044",0.141832448204305,"ENSG00000269044","up"
"DYNC2I2",0.141787618950653,"DYNC2I2","up"
"MAP4K5",0.141783913467854,"MAP4K5","up"
"ANAPC1",-0.141739676972805,"ANAPC1","down"
"ESS2",0.141726507901652,"ESS2","up"
"SMOX",0.141641204453783,"SMOX","up"
"ERICD",-0.141580411078005,"ERICD","down"
"GNGT2",-0.141580411078005,"GNGT2","down"
"CPLANE2",-0.141580411078005,"CPLANE2","down"
"DNAJB2",-0.141564479730446,"DNAJB2","down"
"SYNGR2",-0.141143554619281,"SYNGR2","down"
"DENND4A",-0.141070489700994,"DENND4A","down"
"SSBP1",0.141060219970862,"SSBP1","up"
"ERAL1",0.141056295673899,"ERAL1","up"
"CEP170B",-0.141023815762116,"CEP170B","down"
"PRADC1",-0.141017206656569,"PRADC1","down"
"PINX1",-0.141008912572843,"PINX1","down"
"SLC37A4",0.140989087445545,"SLC37A4","up"
"C4orf50",-0.140932591111624,"C4orf50","down"
"PDIA2",-0.140932591111624,"PDIA2","down"
"TPPP3",-0.140932591111624,"TPPP3","down"
"RPL7P20",-0.140932591111624,"RPL7P20","down"
"EMC4",0.14088373580095,"EMC4","up"
"DDX54",0.140863048337986,"DDX54","up"
"CCNG2",0.140819319622719,"CCNG2","up"
"STARD5",-0.14081805514452,"STARD5","down"
"ZNF627",-0.14080359806918,"ZNF627","down"
"SNX6",-0.1407002301762,"SNX6","down"
"CDC73",0.140685235765015,"CDC73","up"
"SMCO4",0.140612771045902,"SMCO4","up"
"TIFA",-0.140567282496419,"TIFA","down"
"SLC35A5",0.140565537000265,"SLC35A5","up"
"INE1",0.14047141504592,"INE1","up"
"RUSC1",-0.140461102109239,"RUSC1","down"
"OSBPL1A",-0.14044840760106,"OSBPL1A","down"
"KDELR1",0.140433559552616,"KDELR1","up"
"ENSG00000304549",-0.140401015924738,"ENSG00000304549","down"
"EXOSC8",0.140396752063044,"EXOSC8","up"
"ZNF841",0.140377751795813,"ZNF841","up"
"ENSG00000272335",0.140343598700766,"ENSG00000272335","up"
"SMG8",-0.140339294040341,"SMG8","down"
"MLST8",-0.140329074759813,"MLST8","down"
"TBL1XR1",-0.1403059454113,"TBL1XR1","down"
"NSFL1C",0.140305217587506,"NSFL1C","up"
"CCDC90B",0.140275995809047,"CCDC90B","up"
"PLA2G7",0.140240837986046,"PLA2G7","up"
"CYP20A1",-0.140228447696268,"CYP20A1","down"
"RALGAPA2",0.140226280872647,"RALGAPA2","up"
"SREK1IP1",-0.140221115303399,"SREK1IP1","down"
"RBM14",-0.140214168582286,"RBM14","down"
"ZBTB43",-0.140204692488267,"ZBTB43","down"
"ENSG00000291250",0.140145578627862,"ENSG00000291250","up"
"HEMK1",-0.14002994215757,"HEMK1","down"
"GINS3",-0.14002994215757,"GINS3","down"
"SIMC1",0.139999290345351,"SIMC1","up"
"CEP76",-0.139978512960839,"CEP76","down"
"CAPN15",-0.139975150014059,"CAPN15","down"
"SRRM2-AS1",-0.139956973126253,"SRRM2-AS1","down"
"LYPD5",-0.139956973126253,"LYPD5","down"
"DVL3",-0.139817535417533,"DVL3","down"
"SKP2",0.139764438474266,"SKP2","up"
"STAT1",-0.139719643092623,"STAT1","down"
"HSP90AA1",0.139710115982206,"HSP90AA1","up"
"MZT2A",0.13966174341657,"MZT2A","up"
"CDCA4",0.139645220616038,"CDCA4","up"
"NUP153",-0.139611716982625,"NUP153","down"
"TRIM16L",0.13956708691465,"TRIM16L","up"
"BANP",-0.139553885151322,"BANP","down"
"XRCC2",0.139512742108373,"XRCC2","up"
"C16orf87",0.139495332259185,"C16orf87","up"
"RAB11B",0.139457614241103,"RAB11B","up"
"NYAP1",0.1394478277591,"NYAP1","up"
"UBL3",0.139444931676683,"UBL3","up"
"SCO2",-0.139436116380739,"SCO2","down"
"RNPEPL1",-0.139422451571406,"RNPEPL1","down"
"AGAP1",0.139419914128914,"AGAP1","up"
"EIF4E3",-0.139318172792683,"EIF4E3","down"
"KATNIP",-0.139292868314824,"KATNIP","down"
"ENSG00000287780",-0.139257230155877,"ENSG00000287780","down"
"MRPS21",0.139175089911321,"MRPS21","up"
"YWHAG",0.139136035861247,"YWHAG","up"
"PDLIM4",-0.139092235226002,"PDLIM4","down"
"LINC01347",0.139025647628532,"LINC01347","up"
"PSMD6-AS2",0.139025647628532,"PSMD6-AS2","up"
"ISM2",0.139025647628532,"ISM2","up"
"SMAD9",0.139025647628532,"SMAD9","up"
"QRICH2",0.139025647628532,"QRICH2","up"
"DBN1",-0.139006640289891,"DBN1","down"
"ZC4H2",-0.138999248292459,"ZC4H2","down"
"ENSG00000291138",-0.138976659357465,"ENSG00000291138","down"
"ST8SIA2",0.138795194364851,"ST8SIA2","up"
"QRSL1",0.138779528052469,"QRSL1","up"
"KIF4B",-0.138730843197237,"KIF4B","down"
"IFT46",-0.138678379651616,"IFT46","down"
"ATP6V0E1",0.138668051428757,"ATP6V0E1","up"
"LRPAP1",0.138652794452823,"LRPAP1","up"
"TSPAN2",0.138595890389462,"TSPAN2","up"
"COPS7A",0.138595890389462,"COPS7A","up"
"ENSG00000298308",0.138595890389462,"ENSG00000298308","up"
"FAM163A",0.138595890389462,"FAM163A","up"
"SCN9A",0.13852351317373,"SCN9A","up"
"AARSD1",-0.138513700656055,"AARSD1","down"
"RIOK3",-0.138513700656055,"RIOK3","down"
"RPP40",-0.138484730876116,"RPP40","down"
"D2HGDH",0.138440065144797,"D2HGDH","up"
"MT-ND4L",-0.138439312519066,"MT-ND4L","down"
"FAM110A",-0.138433774059955,"FAM110A","down"
"LRRFIP2",0.138365530318852,"LRRFIP2","up"
"CLK2P1",0.13832756936932,"CLK2P1","up"
"GGACT",0.13832756936932,"GGACT","up"
"THAP9-AS1",-0.138315564429332,"THAP9-AS1","down"
"GFOD3P",-0.138310091838039,"GFOD3P","down"
"CTU2",-0.138278890592476,"CTU2","down"
"DPY30",0.138245157908034,"DPY30","up"
"PTPRG-AS1",0.138198453736566,"PTPRG-AS1","up"
"MORF4L2",0.13819115736996,"MORF4L2","up"
"WASHC3",-0.138147464685086,"WASHC3","down"
"LGALSL",0.138135503169586,"LGALSL","up"
"ST13P5",-0.138111440762918,"ST13P5","down"
"KLHDC8B",-0.138074652782331,"KLHDC8B","down"
"MTMR10",0.13804584487332,"MTMR10","up"
"OGFR",0.138033630813859,"OGFR","up"
"ATP9B",-0.13799161559334,"ATP9B","down"
"NADSYN1",0.13790309995052,"NADSYN1","up"
"ENSG00000305402",0.137880840791098,"ENSG00000305402","up"
"PGAP6",0.137843640074578,"PGAP6","up"
"NUP50",-0.137835005189269,"NUP50","down"
"BACE1-AS",-0.137812608832678,"BACE1-AS","down"
"NIPAL2",0.137765651879543,"NIPAL2","up"
"DRAP1",0.137762124462527,"DRAP1","up"
"MTMR12",0.137740830785912,"MTMR12","up"
"DHRS11",-0.137673984194821,"DHRS11","down"
"TOMM40P2",0.137630930736372,"TOMM40P2","up"
"BBS7",-0.137622246687445,"BBS7","down"
"NUBP2",0.137596260330076,"NUBP2","up"
"PLPP7",-0.137532158570066,"PLPP7","down"
"ZNF780B",-0.137527120470627,"ZNF780B","down"
"ZNF638",-0.137512342147104,"ZNF638","down"
"CCDC174",0.137486977928341,"CCDC174","up"
"MTO1",0.137470600276801,"MTO1","up"
"RETREG2",0.137440224747597,"RETREG2","up"
"EPHA7",-0.137430419421375,"EPHA7","down"
"LARP4B",0.137414491617675,"LARP4B","up"
"DEXI",0.137393383037808,"DEXI","up"
"FAM53C",-0.137382848678237,"FAM53C","down"
"PDPK1",0.137323173646659,"PDPK1","up"
"DNAJC17",-0.137269794864259,"DNAJC17","down"
"SEL1L",0.137218728180609,"SEL1L","up"
"BTF3-DT",0.137167302535744,"BTF3-DT","up"
"C5",0.137167302535743,"C5","up"
"DHX33",-0.137143501498511,"DHX33","down"
"CHMP7",0.137091976032342,"CHMP7","up"
"GSKIP",0.13703495429898,"GSKIP","up"
"RELT",0.13702902947335,"RELT","up"
"AURKA",-0.137027084765419,"AURKA","down"
"UBIAD1",-0.136986658602385,"UBIAD1","down"
"TP53",0.13698141794143,"TP53","up"
"EXOSC1",-0.136971738350182,"EXOSC1","down"
"KCNQ2",0.136944416760846,"KCNQ2","up"
"IWS1",-0.136934906343961,"IWS1","down"
"ATAD3A",-0.136883047870531,"ATAD3A","down"
"ATG3",0.13687629093144,"ATG3","up"
"PAFAH1B2",0.136863855664473,"PAFAH1B2","up"
"ST6GALNAC3",-0.136827427407391,"ST6GALNAC3","down"
"FBXO33",0.136821726142478,"FBXO33","up"
"NRM",0.136819604241922,"NRM","up"
"RPL7AP30",0.136761846111038,"RPL7AP30","up"
"TMEM101",-0.136753606669366,"TMEM101","down"
"MLLT1",0.136732920867506,"MLLT1","up"
"DHX15",0.136681052550344,"DHX15","up"
"RCAN2",0.136679960438703,"RCAN2","up"
"ZNF780A",-0.136600311727196,"ZNF780A","down"
"IARS1",0.136539223622888,"IARS1","up"
"DIAPH3",-0.136536256738842,"DIAPH3","down"
"ZNF414",-0.136517642212156,"ZNF414","down"
"HSPBAP1",-0.136505105541021,"HSPBAP1","down"
"PRICKLE1",-0.136373853338598,"PRICKLE1","down"
"MAP3K11",-0.136318161063593,"MAP3K11","down"
"IREB2",0.136234400556106,"IREB2","up"
"PIM3",0.136210980962992,"PIM3","up"
"RBM11",0.136167037268209,"RBM11","up"
"SARAF",0.136148891590326,"SARAF","up"
"METTL25B",-0.136126212161222,"METTL25B","down"
"SEMA4G",0.136078920974008,"SEMA4G","up"
"LINC00339",0.136050819764097,"LINC00339","up"
"FLNB",-0.135991485235275,"FLNB","down"
"EXD2",-0.135990854324342,"EXD2","down"
"ENSG00000264015",0.135846153138574,"ENSG00000264015","up"
"KCNQ1",0.135846153138574,"KCNQ1","up"
"NEXN-AS1",0.135846153138574,"NEXN-AS1","up"
"TNS1-AS1",0.135846153138574,"TNS1-AS1","up"
"ENSG00000260774",0.135846153138574,"ENSG00000260774","up"
"RETREG1-AS1",0.135846153138574,"RETREG1-AS1","up"
"MAMDC2-AS1",0.135846153138574,"MAMDC2-AS1","up"
"ENSG00000256538",0.135846153138574,"ENSG00000256538","up"
"ENSG00000276846",0.135846153138574,"ENSG00000276846","up"
"ENSG00000305635",0.135846153138574,"ENSG00000305635","up"
"ENSG00000228137",0.135846153138574,"ENSG00000228137","up"
"MARK4",-0.135790650809793,"MARK4","down"
"CCT6A",0.135785153361986,"CCT6A","up"
"IRF2BP2",-0.135765901782621,"IRF2BP2","down"
"CCM2L",-0.135751606122217,"CCM2L","down"
"ITM2B",-0.135743219069992,"ITM2B","down"
"SLC25A19",0.135722560656626,"SLC25A19","up"
"RPL7",-0.135710996281721,"RPL7","down"
"LINC00847",0.135701464035966,"LINC00847","up"
"TTC13",-0.135626541226149,"TTC13","down"
"MAP4",0.135611472911368,"MAP4","up"
"PQBP1",0.135583999857357,"PQBP1","up"
"ENSG00000291224",0.135583999857357,"ENSG00000291224","up"
"PLEKHJ1",-0.135568208456183,"PLEKHJ1","down"
"ELK1",-0.135567744368355,"ELK1","down"
"MICALL2",-0.13553438429703,"MICALL2","down"
"MCRIP2",-0.135520897846711,"MCRIP2","down"
"CMC2",0.13543601500853,"CMC2","up"
"MTMR9LP",-0.135424781305678,"MTMR9LP","down"
"TOR1AIP1",0.135423225275411,"TOR1AIP1","up"
"FARP1",-0.135404751377084,"FARP1","down"
"KIF19",0.135390037092761,"KIF19","up"
"FTSJ1",-0.135388666738485,"FTSJ1","down"
"BECN1",0.1353795761101,"BECN1","up"
"CTBP1-DT",0.135379576110099,"CTBP1-DT","up"
"ZNF322",-0.135363144529364,"ZNF322","down"
"SETD1B",-0.135289781403466,"SETD1B","down"
"MCM8",-0.13528586704278,"MCM8","down"
"ZRANB3",0.135233426688689,"ZRANB3","up"
"RPL34",-0.135228787475219,"RPL34","down"
"GPR161",-0.135214225139256,"GPR161","down"
"RAP2A",-0.135110839934091,"RAP2A","down"
"SF3B1",0.135066475011241,"SF3B1","up"
"YBX1",0.135061484923462,"YBX1","up"
"RASA3",0.135025040401048,"RASA3","up"
"RPS2",-0.135019975565967,"RPS2","down"
"CEBPG",-0.134964630481146,"CEBPG","down"
"ARID1B",-0.134955066552044,"ARID1B","down"
"KBTBD7",0.134874404987404,"KBTBD7","up"
"ZFYVE27",0.1348586821617,"ZFYVE27","up"
"EIF3B",0.134841737114908,"EIF3B","up"
"CDC37L1",-0.134767167636594,"CDC37L1","down"
"APOL2",-0.134714317706566,"APOL2","down"
"TEAD2",-0.134709628334951,"TEAD2","down"
"SNX1",-0.134593915024121,"SNX1","down"
"REXO2",0.134588289141069,"REXO2","up"
"RABIF",0.13441367631384,"RABIF","up"
"LYPLAL1",0.13441367631384,"LYPLAL1","up"
"ADAR",0.134359182576615,"ADAR","up"
"TOM1L1",0.134350486439546,"TOM1L1","up"
"LINC01315",-0.134331229573124,"LINC01315","down"
"UGT3A1",-0.134273374323243,"UGT3A1","down"
"NCOR1",0.134239909490277,"NCOR1","up"
"FZD6",-0.13422897438749,"FZD6","down"
"RAB2A",0.134187935738433,"RAB2A","up"
"EIF2S2",0.134184186315311,"EIF2S2","up"
"NDUFAB1",0.134153442171331,"NDUFAB1","up"
"CIRBP",-0.134143091236584,"CIRBP","down"
"CHMP4A",0.134092649378629,"CHMP4A","up"
"FAM185A",-0.134080873061674,"FAM185A","down"
"BTRC",0.133942861251853,"BTRC","up"
"NAA40",0.133902474783427,"NAA40","up"
"ELL",0.133798485964983,"ELL","up"
"TBC1D22A",-0.133797137765792,"TBC1D22A","down"
"MLX",0.133782854111291,"MLX","up"
"RPL36A",-0.133777313548258,"RPL36A","down"
"GFOD2",-0.13376642399623,"GFOD2","down"
"C1orf43",0.133759866348584,"C1orf43","up"
"CPSF2",-0.133759626405419,"CPSF2","down"
"ZNF83",0.13372739856725,"ZNF83","up"
"RABAC1",-0.133667585166936,"RABAC1","down"
"ZBTB2",-0.133581262895179,"ZBTB2","down"
"HPSE",-0.133499450649242,"HPSE","down"
"Metazoa_SRP",0.133481078771383,"Metazoa_SRP","up"
"SHISAL2A",0.133481078771383,"SHISAL2A","up"
"WAKMAR2",0.133481078771383,"WAKMAR2","up"
"ENSG00000267079",0.133481078771383,"ENSG00000267079","up"
"ENSG00000290165",0.133481078771383,"ENSG00000290165","up"
"CNMD",-0.133477217030685,"CNMD","down"
"ZNF286B",-0.133460630957041,"ZNF286B","down"
"PKD1P6-NPIPP1",-0.133447243166902,"PKD1P6-NPIPP1","down"
"EIF3I",0.13336752515433,"EIF3I","up"
"SRP68",0.133349941565549,"SRP68","up"
"SCUBE3",-0.133346622784599,"SCUBE3","down"
"SLC35F5",-0.133251002030736,"SLC35F5","down"
"IL2RB",-0.133178086597437,"IL2RB","down"
"CHD8",-0.133176196827776,"CHD8","down"
"CEP120",0.13310892069639,"CEP120","up"
"MTRF1L",0.133082186105293,"MTRF1L","up"
"CCDC8",0.13300553033992,"CCDC8","up"
"USP8P1",0.132981530622039,"USP8P1","up"
"COPS3",0.132962295094244,"COPS3","up"
"IGHMBP2",0.132900373573229,"IGHMBP2","up"
"PLCG2",-0.132832292996302,"PLCG2","down"
"DNAJC14",0.132821832259779,"DNAJC14","up"
"RNASET2",0.132794391764016,"RNASET2","up"
