"","logFC","gene_id","direction"
"ENSG00000233393",-3.3276801540273,"ENSG00000233393","down"
"DRD3",3.32629493235839,"DRD3","up"
"RIPOR2",-3.3216002682741,"RIPOR2","down"
"IDI2-AS1",3.32005117886002,"IDI2-AS1","up"
"ENSG00000305131",3.31884187867111,"ENSG00000305131","up"
"LBX2-AS1",-3.31751133630901,"LBX2-AS1","down"
"CAPN6",-3.31736540316698,"CAPN6","down"
"APCDD1",3.31722154217606,"APCDD1","up"
"ENSG00000248927",-3.31110341632879,"ENSG00000248927","down"
"CYP2T1P",-3.30990317080125,"CYP2T1P","down"
"MYO3B",-3.30761287524277,"MYO3B","down"
"ANO9",-3.30702561311437,"ANO9","down"
"SPHKAP",3.306692796005,"SPHKAP","up"
"HNRNPK-AS1",3.306692796005,"HNRNPK-AS1","up"
"GPR142",3.306692796005,"GPR142","up"
"ENSG00000289070",3.306692796005,"ENSG00000289070","up"
"ILDR1",-3.30399652983453,"ILDR1","down"
"POSTN",3.30086906499605,"POSTN","up"
"JAKMIP2",3.29692130402146,"JAKMIP2","up"
"CEACAM1",-3.2911152385378,"CEACAM1","down"
"MUC4",-3.28888265523727,"MUC4","down"
"NALCN",3.28612449388286,"NALCN","up"
"DDIT3",-3.2833697261227,"DDIT3","down"
"TNFRSF18",-3.28184338759598,"TNFRSF18","down"
"ENSG00000284705",-3.28184338759598,"ENSG00000284705","down"
"ENSG00000297754",-3.28184338759598,"ENSG00000297754","down"
"PTK6",-3.28184338759598,"PTK6","down"
"CNTN2",-3.27853899989191,"CNTN2","down"
"TMEM190",-3.27711323568358,"TMEM190","down"
"ENSG00000290960",-3.26482883831038,"ENSG00000290960","down"
"PLEKHB1",-3.26450926748521,"PLEKHB1","down"
"MMP19",-3.26444558808404,"MMP19","down"
"ENSG00000269883",3.25794846215358,"ENSG00000269883","up"
"CASP14",3.25794846215358,"CASP14","up"
"OXCT2P1",-3.25707548244703,"OXCT2P1","down"
"ENSG00000286728",-3.25707548244703,"ENSG00000286728","down"
"ENSG00000253838",-3.25707548244703,"ENSG00000253838","down"
"TPH2",-3.25707548244703,"TPH2","down"
"PAK6-AS1",-3.24732750589547,"PAK6-AS1","down"
"FGF22",-3.24732750589547,"FGF22","down"
"TFAP2A",-3.24156248307571,"TFAP2A","down"
"MLPH",-3.24032411815771,"MLPH","down"
"ETV7",-3.2394814224323,"ETV7","down"
"LYPD1",-3.23699482043201,"LYPD1","down"
"ENTPD2",-3.23328656741778,"ENTPD2","down"
"PDZRN4",3.23255637396596,"PDZRN4","up"
"ENSG00000287630",-3.231464838768,"ENSG00000287630","down"
"HOPX",-3.22492495884333,"HOPX","down"
"IL20RB",-3.22235055587454,"IL20RB","down"
"ENSG00000235119",-3.21910763224801,"ENSG00000235119","down"
"KCNIP2-AS1",-3.21910763224801,"KCNIP2-AS1","down"
"ENSG00000289539",-3.21910763224801,"ENSG00000289539","down"
"OTX2",-3.21866593034052,"OTX2","down"
"SERPINE1",-3.21286387874964,"SERPINE1","down"
"TMC4",-3.20920917118178,"TMC4","down"
"MAP4K1-AS1",-3.20920917118178,"MAP4K1-AS1","down"
"PAMR1",-3.20405174625368,"PAMR1","down"
"LRRC37A12P",-3.19757447069837,"LRRC37A12P","down"
"SCTR",-3.19757447069837,"SCTR","down"
"ENSG00000300209",-3.19757447069837,"ENSG00000300209","down"
"ENSG00000248268",-3.19757447069837,"ENSG00000248268","down"
"CSF1R",-3.19757447069837,"CSF1R","down"
"LINC01366",-3.19757447069837,"LINC01366","down"
"ENSG00000309012",-3.19757447069837,"ENSG00000309012","down"
"ENSG00000303476",-3.19757447069837,"ENSG00000303476","down"
"ENSG00000287815",-3.19757447069837,"ENSG00000287815","down"
"NFE4",-3.19757447069837,"NFE4","down"
"ENSG00000226334",-3.19757447069837,"ENSG00000226334","down"
"ENSG00000255108",-3.19757447069837,"ENSG00000255108","down"
"RNU6-118P",-3.19757447069837,"RNU6-118P","down"
"KRT15",-3.19757447069837,"KRT15","down"
"ENSG00000289115",-3.19757447069837,"ENSG00000289115","down"
"SMPD4P1",-3.19757447069837,"SMPD4P1","down"
"NPAS3",3.1924858921662,"NPAS3","up"
"CRX",-3.19095659193387,"CRX","down"
"C1QTNF12",-3.18861360312675,"C1QTNF12","down"
"ENSG00000273489",-3.18861360312675,"ENSG00000273489","down"
"CTCFL",-3.18861360312675,"CTCFL","down"
"KCNE3",-3.18011350063215,"KCNE3","down"
"ENSG00000262877",-3.17690513376305,"ENSG00000262877","down"
"NLRP12",-3.17647434993158,"NLRP12","down"
"ENSG00000293025",3.17468117774741,"ENSG00000293025","up"
"TNNC1",-3.17401974271948,"TNNC1","down"
"UPP1",-3.16835433178338,"UPP1","down"
"LRRC8C-DT",-3.16687767347546,"LRRC8C-DT","down"
"ERMN",-3.16687767347546,"ERMN","down"
"ENSG00000213981",-3.16687767347546,"ENSG00000213981","down"
"ENSG00000289433",-3.16687767347546,"ENSG00000289433","down"
"PRSS3",-3.16687767347546,"PRSS3","down"
"DDIT4-AS1",-3.16687767347546,"DDIT4-AS1","down"
"GH2",-3.16687767347546,"GH2","down"
"ENSG00000267175",-3.16687767347546,"ENSG00000267175","down"
"ENSG00000267219",-3.16687767347546,"ENSG00000267219","down"
"LINC01633",3.16583026016515,"LINC01633","up"
"ENSG00000304332",3.16583026016515,"ENSG00000304332","up"
"LINC03000",3.16583026016515,"LINC03000","up"
"GIMAP4",3.16583026016515,"GIMAP4","up"
"SNAI2",3.16583026016515,"SNAI2","up"
"ENSG00000288156",3.16583026016515,"ENSG00000288156","up"
"TAF7L",3.16583026016515,"TAF7L","up"
"ULBP1",-3.15860667188118,"ULBP1","down"
"PON1",-3.15704666411576,"PON1","down"
"NBAT1",-3.15555125580267,"NBAT1","down"
"FOXD1",-3.15351929062044,"FOXD1","down"
"ENSG00000274021",3.15026145755666,"ENSG00000274021","up"
"GLIS3",-3.15007404709444,"GLIS3","down"
"ZNF649",-3.14814111089387,"ZNF649","down"
"PCDH7",-3.14604417005829,"PCDH7","down"
"LINC01612",-3.14604417005829,"LINC01612","down"
"GATA3",-3.14604417005829,"GATA3","down"
"ZNF876P",-3.14274280696804,"ZNF876P","down"
"ANXA1",-3.14126702979642,"ANXA1","down"
"SP8",3.13960865156664,"SP8","up"
"C1orf127",-3.13217199547673,"C1orf127","down"
"ENSG00000278962",-3.13217199547673,"ENSG00000278962","down"
"TMEM132B",3.13146739091774,"TMEM132B","up"
"SCN3A",3.13127303812878,"SCN3A","up"
"JDP2",-3.12998857464244,"JDP2","down"
"ENSG00000289579",-3.12998857464244,"ENSG00000289579","down"
"ATP8B1",-3.12845011004355,"ATP8B1","down"
"MST1P2",-3.12467884913019,"MST1P2","down"
"ENSG00000226668",3.12074237063661,"ENSG00000226668","up"
"RXRG",3.12074237063661,"RXRG","up"
"GNA14",-3.1071241244343,"GNA14","down"
"LYL1",-3.10095628052975,"LYL1","down"
"NDP",3.09990886721944,"NDP","up"
"GSDMD",-3.09888344247074,"GSDMD","down"
"C16orf74",-3.0988133985303,"C16orf74","down"
"CAV1",-3.09326068158125,"CAV1","down"
"ENSG00000303021",3.08988140693185,"ENSG00000303021","up"
"ENSG00000294736",3.08988140693185,"ENSG00000294736","up"
"ENSG00000229321",3.08988140693185,"ENSG00000229321","up"
"ENSG00000287029",3.08988140693185,"ENSG00000287029","up"
"IRX3",-3.08828626977015,"IRX3","down"
"ERICH2-DT",-3.08480654053642,"ERICH2-DT","down"
"ENSG00000258604",-3.08480654053642,"ENSG00000258604","down"
"GABRB2",3.08045507453463,"GABRB2","up"
"AGBL2",-3.07792426133861,"AGBL2","down"
"SCARA5",-3.07650323680521,"SCARA5","down"
"LRRN2",3.07173245251205,"LRRN2","up"
"GJB4",-3.07066235821615,"GJB4","down"
"ENSG00000225087",-3.07066235821615,"ENSG00000225087","down"
"PSORS1C1",-3.07066235821615,"PSORS1C1","down"
"ENSG00000299678",-3.07066235821615,"ENSG00000299678","down"
"FRMD1",-3.07066235821615,"FRMD1","down"
"NPSR1-AS1",-3.07066235821615,"NPSR1-AS1","down"
"ENSG00000287535",-3.07066235821615,"ENSG00000287535","down"
"LINC02641",-3.07066235821615,"LINC02641","down"
"SLC6A12-AS1",-3.07066235821615,"SLC6A12-AS1","down"
"CARD6",3.06961494490585,"CARD6","up"
"CCL25",-3.06298843033073,"CCL25","down"
"FGFR3",-3.05858912815025,"FGFR3","down"
"KLHL14",3.0563187095816,"KLHL14","up"
"SHISA2",-3.05258898851092,"SHISA2","down"
"SLFN12",-3.05039787308524,"SLFN12","down"
"DNAAF3-AS1",-3.04705945891273,"DNAAF3-AS1","down"
"ENSG00000246792",-3.04423863347181,"ENSG00000246792","down"
"IRF6",-3.04338239552066,"IRF6","down"
"CASP10",-3.04216745501149,"CASP10","down"
"RXFP3",3.03938192492421,"RXFP3","up"
"LINC01705",-3.03710979850513,"LINC01705","down"
"ENSG00000236498",-3.03710979850513,"ENSG00000236498","down"
"ENSG00000294954",-3.03710979850513,"ENSG00000294954","down"
"ENSG00000271192",-3.03710979850513,"ENSG00000271192","down"
"CLPSL1",-3.03710979850513,"CLPSL1","down"
"ENSG00000304855",-3.03710979850513,"ENSG00000304855","down"
"ENSG00000227482",-3.03710979850513,"ENSG00000227482","down"
"IER5L-AS1",-3.03710979850513,"IER5L-AS1","down"
"DKFZP434A062",-3.03710979850513,"DKFZP434A062","down"
"MYL6B-AS1",-3.03710979850513,"MYL6B-AS1","down"
"ENSG00000301913",-3.03710979850513,"ENSG00000301913","down"
"MAPT-IT1",-3.03710979850513,"MAPT-IT1","down"
"ENSG00000286667",-3.03710979850513,"ENSG00000286667","down"
"RNU6-611P",-3.03710979850513,"RNU6-611P","down"
"IGFL4",-3.03710979850513,"IGFL4","down"
"TMEM150B",-3.03710979850513,"TMEM150B","down"
"SRMS",-3.03710979850513,"SRMS","down"
"ENSG00000307633",-3.03710979850513,"ENSG00000307633","down"
"ENSG00000297768",-3.03710979850513,"ENSG00000297768","down"
"ENSG00000303910",-3.03710979850513,"ENSG00000303910","down"
"LINC00370",-3.02399429871487,"LINC00370","down"
"CLDN11",3.02100601998483,"CLDN11","up"
"FLVCR1",3.01802589600117,"FLVCR1","up"
"ENSG00000254365",-3.01700222505655,"ENSG00000254365","down"
"ENSG00000223774",-3.01265675478059,"ENSG00000223774","down"
"ENSG00000306011",-3.01265675478059,"ENSG00000306011","down"
"ENSG00000298430",-3.01265675478059,"ENSG00000298430","down"
"CRYZ",3.01198660294816,"CRYZ","up"
"ENSG00000296453",3.00971105824787,"ENSG00000296453","up"
"LRP1B",3.00971105824787,"LRP1B","up"
"ENSG00000289045",3.00971105824787,"ENSG00000289045","up"
"TMEM26",3.0053655879719,"TMEM26","up"
"HCK",-3.00275829371435,"HCK","down"
"PKP1",-2.99826566247497,"PKP1","down"
"HPSE2",-2.99778347829906,"HPSE2","down"
"HMX3",-2.99708795217211,"HMX3","down"
"MARVELD3",-2.99604509838414,"MARVELD3","down"
"ENTREP1",-2.98703957709743,"ENTREP1","down"
"NDUFA4L2",-2.98391685933953,"NDUFA4L2","down"
"CHMP4C",-2.97939430064884,"CHMP4C","down"
"LINC02166",2.97635246130144,"LINC02166","up"
"RGS4",2.97174320804885,"RGS4","up"
"VWA5B1",2.97174320804885,"VWA5B1","up"
"FCMR",-2.96756886525205,"FCMR","down"
"CHRND",-2.96756886525205,"CHRND","down"
"ENSG00000293254",-2.96756886525205,"ENSG00000293254","down"
"CDH18",-2.96756886525205,"CDH18","down"
"ENSG00000286885",-2.96756886525205,"ENSG00000286885","down"
"H1-3",-2.96756886525205,"H1-3","down"
"TIALD",-2.96756886525205,"TIALD","down"
"SLC28A2-AS1",-2.96756886525205,"SLC28A2-AS1","down"
"SFRP5",-2.9621477408239,"SFRP5","down"
"FAM43B",2.96181636814355,"FAM43B","up"
"DYSF",2.95822507510057,"DYSF","up"
"RAMP1",-2.95782088870049,"RAMP1","down"
"LINC02894",-2.95564569787623,"LINC02894","down"
"PCDHGB4",-2.95438487626145,"PCDHGB4","down"
"FOXP2",2.95367702333354,"FOXP2","up"
"NECAB1",-2.94754849137079,"NECAB1","down"
"SERHL",-2.94269419661302,"SERHL","down"
"SCIRT",-2.94002253836639,"SCIRT","down"
"CDH6",-2.93766054233966,"CDH6","down"
"TREML2",-2.93670790154729,"TREML2","down"
"FGF17",-2.93670790154729,"FGF17","down"
"LTK",-2.93670790154729,"LTK","down"
"PRODH",-2.93670790154729,"PRODH","down"
"KCNC1",2.93643345103164,"KCNC1","up"
"ADM",-2.9336981709226,"ADM","down"
"CDH10",2.93291206059345,"CDH10","up"
"ENSG00000299166",-2.93149961054453,"ENSG00000299166","down"
"ELAVL4",2.92482216066135,"ELAVL4","up"
"ENSG00000231252",2.92482216066135,"ENSG00000231252","up"
"RPL19P6",2.92482216066135,"RPL19P6","up"
"NAIPP2",2.92482216066135,"NAIPP2","up"
"LINC03016",2.92482216066135,"LINC03016","up"
"PRKXP1",2.92482216066135,"PRKXP1","up"
"AASS",-2.92472485279087,"AASS","down"
"DRD4",-2.91927330821127,"DRD4","down"
"ENSG00000272405",-2.91927330821127,"ENSG00000272405","down"
"PROK2",-2.91927330821127,"PROK2","down"
"HSPA12A-AS1",-2.91927330821127,"HSPA12A-AS1","down"
"ENSG00000274922",-2.91927330821127,"ENSG00000274922","down"
"TMPRSS3",-2.91927330821127,"TMPRSS3","down"
"ENSG00000304417",-2.91927330821127,"ENSG00000304417","down"
"PADI3",-2.91880637883074,"PADI3","down"
"CNTFR",2.91877409132915,"CNTFR","up"
"TMEM30B",-2.91873231447065,"TMEM30B","down"
"PPIEL",-2.91843208658925,"PPIEL","down"
"NFIA",2.91407577919736,"NFIA","up"
"PDGFB",-2.91406125398428,"PDGFB","down"
"PCDHB15",-2.9117670735837,"PCDHB15","down"
"ANKRD63",-2.9117670735837,"ANKRD63","down"
"CNKSR1",-2.90763327407669,"CNKSR1","down"
"YAP1",-2.90713896131745,"YAP1","down"
"CA4",-2.90629058806041,"CA4","down"
"CPM",-2.90198052362447,"CPM","down"
"GSTT2B",-2.90025893029262,"GSTT2B","down"
"OLIG2",2.8976647462282,"OLIG2","up"
"ENSG00000307869",-2.89588622033913,"ENSG00000307869","down"
"MBNL1-AS1",2.89537838276887,"MBNL1-AS1","up"
"MMP24",-2.89206877915007,"MMP24","down"
"CATSPER4",-2.89009011257433,"CATSPER4","down"
"NR3C2",-2.89009011257433,"NR3C2","down"
"MT-ND6",-2.87820934511341,"MT-ND6","down"
"TYW3",2.87318645860638,"TYW3","up"
"LINC02795",2.87138290169989,"LINC02795","up"
"B4GALNT1",2.87138290169989,"B4GALNT1","up"
"ENSG00000258365",2.87138290169989,"ENSG00000258365","up"
"SLFN11",2.87138290169989,"SLFN11","up"
"HHEX",-2.86826684544541,"HHEX","down"
"ENSG00000303470",-2.85653755286331,"ENSG00000303470","down"
"LINC01763",-2.85653755286331,"LINC01763","down"
"ENSG00000279070",-2.85653755286331,"ENSG00000279070","down"
"B3GALT1-AS1",-2.85653755286331,"B3GALT1-AS1","down"
"LINC01124",-2.85653755286331,"LINC01124","down"
"ENSG00000267919",-2.85653755286331,"ENSG00000267919","down"
"SEMA3B-AS1",-2.85653755286331,"SEMA3B-AS1","down"
"ENSG00000285563",-2.85653755286331,"ENSG00000285563","down"
"ANKRD37",-2.85653755286331,"ANKRD37","down"
"ENSG00000287090",-2.85653755286331,"ENSG00000287090","down"
"ENSG00000279068",-2.85653755286331,"ENSG00000279068","down"
"FSCN3",-2.85653755286331,"FSCN3","down"
"ENSG00000296757",-2.85653755286331,"ENSG00000296757","down"
"ENSG00000294569",-2.85653755286331,"ENSG00000294569","down"
"SCARNA9",-2.85653755286331,"SCARNA9","down"
"ENSG00000300914",-2.85653755286331,"ENSG00000300914","down"
"ENSG00000295726",-2.85653755286331,"ENSG00000295726","down"
"BTBD10P1",-2.85653755286331,"BTBD10P1","down"
"SDR9C7",-2.85653755286331,"SDR9C7","down"
"ENSG00000290660",-2.85653755286331,"ENSG00000290660","down"
"ENSG00000304722",-2.85653755286331,"ENSG00000304722","down"
"OTOA",-2.85653755286331,"OTOA","down"
"ENSG00000296386",-2.85653755286331,"ENSG00000296386","down"
"ENSG00000279174",-2.85653755286331,"ENSG00000279174","down"
"ENSG00000290858",-2.85653755286331,"ENSG00000290858","down"
"GRIN2C",-2.85653755286331,"GRIN2C","down"
"MIR4324",-2.85653755286331,"MIR4324","down"
"LILRB5",-2.85653755286331,"LILRB5","down"
"ENSG00000289199",-2.85653755286331,"ENSG00000289199","down"
"ENSG00000288086",-2.85653755286331,"ENSG00000288086","down"
"ENSG00000296130",-2.85653755286331,"ENSG00000296130","down"
"ENSG00000310203",-2.85653755286331,"ENSG00000310203","down"
"MCMDC2",-2.85653755286331,"MCMDC2","down"
"RENO1",-2.85653755286331,"RENO1","down"
"FOSB",-2.85653755286331,"FOSB","down"
"KLK7",-2.85653755286331,"KLK7","down"
"ENSG00000297684",-2.85653755286331,"ENSG00000297684","down"
"IVL",-2.85653755286331,"IVL","down"
"RARB",-2.85653755286331,"RARB","down"
"ENSG00000283897",-2.85653755286331,"ENSG00000283897","down"
"PCDHB8",-2.85653755286331,"PCDHB8","down"
"MOGAT3",-2.85653755286331,"MOGAT3","down"
"ENSG00000294780",-2.85653755286331,"ENSG00000294780","down"
"C10orf95",-2.85653755286331,"C10orf95","down"
"ENSG00000287655",-2.85653755286331,"ENSG00000287655","down"
"ENSG00000255026",-2.85653755286331,"ENSG00000255026","down"
"ENSG00000308173",-2.85653755286331,"ENSG00000308173","down"
"LINC00482",-2.85653755286331,"LINC00482","down"
"LINC01971",-2.85653755286331,"LINC01971","down"
"TLE2",-2.85294875737864,"TLE2","down"
"DUSP6",2.84972625428887,"DUSP6","up"
"TMEM64",-2.84701674262256,"TMEM64","down"
"RTL5",2.84032333220296,"RTL5","up"
"CDH13",-2.8399546686677,"CDH13","down"
"CACNA1F",-2.83971293022195,"CACNA1F","down"
"MIR205HG",-2.83780099028172,"MIR205HG","down"
"KCNA2",2.83678731317572,"KCNA2","up"
"RHOJ",2.83462435168978,"RHOJ","up"
"ENSG00000264449",2.83462435168978,"ENSG00000264449","up"
"ENSG00000305149",2.83462435168977,"ENSG00000305149","up"
"INAVAP1",2.83462435168977,"INAVAP1","up"
"ENSG00000300906",2.83462435168977,"ENSG00000300906","up"
"STEAP4",2.83462435168977,"STEAP4","up"
"ZNF652-AS1",2.83462435168977,"ZNF652-AS1","up"
"ENSG00000287272",2.83462435168977,"ENSG00000287272","up"
"PKMYT1AR",2.83462435168977,"PKMYT1AR","up"
"FLRT1",2.83013172045039,"FLRT1","up"
"TRPM6",-2.82663606714944,"TRPM6","down"
"LINC03077",2.8246382305096,"LINC03077","up"
"CRLF1",-2.82218604807253,"CRLF1","down"
"HCG11",-2.82050047746658,"HCG11","down"
"SHB",-2.81787004453181,"SHB","down"
"ESRP2",-2.81657398443195,"ESRP2","down"
"ENSG00000277969",2.81588778910819,"ENSG00000277969","up"
"PRTN3",-2.81144966333477,"PRTN3","down"
"CYS1",-2.80961650547581,"CYS1","down"
"DNAH7",2.80778273947113,"DNAH7","up"
"ENSG00000225173",2.80778273947113,"ENSG00000225173","up"
"ENSG00000235152",2.80424455243496,"ENSG00000235152","up"
"MALL",-2.80309829390185,"MALL","down"
"TTN",-2.80309829390185,"TTN","down"
"MAP1A",2.79471438015725,"MAP1A","up"
"ENSG00000307815",-2.79447658473105,"ENSG00000307815","down"
"TMC1",-2.79094921123573,"TMC1","down"
"PNLIPRP2",-2.79094921123573,"PNLIPRP2","down"
"FAM167A",-2.78978174603677,"FAM167A","down"
"NPR1",2.78554228326091,"NPR1","up"
"ASS1",-2.78223538581714,"ASS1","down"
"TFF3",2.7776684668777,"TFF3","up"
"ENSG00000268555",-2.77746598187211,"ENSG00000268555","down"
"ENSG00000247416",2.77617807930622,"ENSG00000247416","up"
"MICAL2",-2.77360121188123,"MICAL2","down"
"ENSG00000263823",-2.77164865527679,"ENSG00000263823","down"
"ENSG00000302536",-2.77164865527679,"ENSG00000302536","down"
"MRC1",-2.77164865527679,"MRC1","down"
"CTSLP2",-2.77164865527679,"CTSLP2","down"
"LRATD2",-2.76875629085681,"LRATD2","down"
"FILIP1L",2.76656007674462,"FILIP1L","up"
"ENSG00000279148",2.76656007674462,"ENSG00000279148","up"
"LPO",-2.76490707739774,"LPO","down"
"IRAK1BP1",-2.76431321280062,"IRAK1BP1","down"
"CDC20-DT",-2.76241537549876,"CDC20-DT","down"
"ENSG00000303321",2.76118890508676,"ENSG00000303321","up"
"TNFSF10",2.7581722912519,"TNFSF10","up"
"ENSG00000203546",2.7581722912519,"ENSG00000203546","up"
"CPZ",-2.7534440598992,"CPZ","down"
"DNAJC15",2.75057641612457,"DNAJC15","up"
"CHD5",-2.74644810115165,"CHD5","down"
"CXCR2",-2.74550624047456,"CXCR2","down"
"PLIN4",-2.74496932381749,"PLIN4","down"
"PKDCC",-2.74297649999302,"PKDCC","down"
"VCAM1",-2.73929987757893,"VCAM1","down"
"GABRA3",2.73904263110069,"GABRA3","up"
"C1orf53",2.73840903643047,"C1orf53","up"
"NR4A2",2.73840903643047,"NR4A2","up"
"ENSG00000294930",2.73840903643047,"ENSG00000294930","up"
"C17orf50",2.73840903643047,"C17orf50","up"
"NCMAP",-2.73624331914559,"NCMAP","down"
"NEXN-AS1",-2.73624331914559,"NEXN-AS1","down"
"ENSG00000261104",-2.73624331914559,"ENSG00000261104","down"
"RFX8",-2.73624331914559,"RFX8","down"
"ENSG00000287165",-2.73624331914559,"ENSG00000287165","down"
"ENSG00000299647",-2.73624331914559,"ENSG00000299647","down"
"ENSG00000261572",-2.73624331914559,"ENSG00000261572","down"
"LINC01988",-2.73624331914559,"LINC01988","down"
"ENSG00000304444",-2.73624331914559,"ENSG00000304444","down"
"PCDHA9",-2.73624331914559,"PCDHA9","down"
"ENSG00000293476",-2.73624331914559,"ENSG00000293476","down"
"LINC00534",-2.73624331914559,"LINC00534","down"
"GDA",-2.73624331914559,"GDA","down"
"ENSG00000277945",-2.73624331914559,"ENSG00000277945","down"
"ENSG00000267560",-2.73624331914559,"ENSG00000267560","down"
"BNIPL",-2.73411544996797,"BNIPL","down"
"ENSG00000262160",-2.73402122391864,"ENSG00000262160","down"
"LDHD",-2.73158946013938,"LDHD","down"
"PAX7",-2.72962544038109,"PAX7","down"
"PAH",-2.72884486682443,"PAH","down"
"CATSPERG",-2.72862007794257,"CATSPERG","down"
"VLDLR",-2.72799343224224,"VLDLR","down"
"FZD5",-2.7254013818862,"FZD5","down"
"GRM8",2.72519215575593,"GRM8","up"
"ENSG00000308658",-2.72223646115172,"ENSG00000308658","down"
"SULF1",2.72176850781588,"SULF1","up"
"DDIT4",-2.71595842223059,"DDIT4","down"
"PSTPIP1",-2.71473022652414,"PSTPIP1","down"
"ENSG00000303091",-2.71393315742051,"ENSG00000303091","down"
"SLITRK3",2.7098190689769,"SLITRK3","up"
"TMPRSS13",-2.70886038482105,"TMPRSS13","down"
"TOGARAM2",-2.70843891387417,"TOGARAM2","down"
"TMBIM1",-2.70803020874406,"TMBIM1","down"
"SHC3",2.7077265355962,"SHC3","up"
"NBPF9",2.70500184740661,"NBPF9","up"
"PANTR1",2.70485647671945,"PANTR1","up"
"RHBDF1",-2.70405008975083,"RHBDF1","down"
"CFAP95",2.69950075812,"CFAP95","up"
"TDRG1",-2.69858519308707,"TDRG1","down"
"MAEL",2.69805129881433,"MAEL","up"
"TCHH",2.69805129881433,"TCHH","up"
"PCK2",-2.69804352103029,"PCK2","down"
"RPL17P5",-2.6938080528252,"RPL17P5","down"
"KRT5",-2.69147830659281,"KRT5","down"
"ENSG00000310042",-2.68988768345385,"ENSG00000310042","down"
"ENSG00000291094",-2.68988768345385,"ENSG00000291094","down"
"GULP1",-2.68679819279259,"GULP1","down"
"LINC01694",-2.68602116176693,"LINC01694","down"
"BCHE",2.6860051503926,"BCHE","up"
"FOXB2",2.68541415505673,"FOXB2","up"
"THBS1",-2.68477576654329,"THBS1","down"
"CRB1",2.68381406115756,"CRB1","up"
"TNN",2.6829560291108,"TNN","up"
"NUAK2",-2.68275431472378,"NUAK2","down"
"KCNK17",-2.68259948891437,"KCNK17","down"
"ACOXL",-2.68190042407167,"ACOXL","down"
"FOXD2-AS1",-2.68145084630522,"FOXD2-AS1","down"
"EIF4EBP3",-2.68145084630522,"EIF4EBP3","down"
"ZFP57",-2.68145084630522,"ZFP57","down"
"LST1",-2.68145084630522,"LST1","down"
"GBX1",-2.68145084630522,"GBX1","down"
"ADAD2",-2.68145084630522,"ADAD2","down"
"LINC02925",-2.68145084630522,"LINC02925","down"
"FMR1-AS1",-2.68145084630522,"FMR1-AS1","down"
"MMP1",2.68040343299491,"MMP1","up"
"MLC1",2.68040343299491,"MLC1","up"
"PLEKHN1",-2.6784452305496,"PLEKHN1","down"
"TFAP2C",-2.67706982046097,"TFAP2C","down"
"THSD7A",2.67011321467678,"THSD7A","up"
"WWTR1",-2.66766465758954,"WWTR1","down"
"PPP1R36",-2.66705975399959,"PPP1R36","down"
"VPS9D1-AS1",-2.66705975399959,"VPS9D1-AS1","down"
