"","logFC","gene_id","direction"
"SPART",0.0836926217270966,"SPART","up"
"DAGLB",-0.0836271951730563,"DAGLB","down"
"GFER",-0.0836161052404485,"GFER","down"
"USP40",0.0835872813624361,"USP40","up"
"LRRC34",-0.0835402442284623,"LRRC34","down"
"VIM",-0.0835252087762157,"VIM","down"
"CEP135",0.0835250490351225,"CEP135","up"
"SLC22A5",-0.0835000734025733,"SLC22A5","down"
"ILVBL",0.0834811550777159,"ILVBL","up"
"TBC1D20",-0.0834750558225617,"TBC1D20","down"
"ATP6V0C",0.0834599571229733,"ATP6V0C","up"
"PARL",0.0834175884688659,"PARL","up"
"IFI27",-0.0833398629592228,"IFI27","down"
"RPL7L1",0.0832789042798776,"RPL7L1","up"
"BTF3",0.0832782076572851,"BTF3","up"
"PCBD2",-0.0832572911276475,"PCBD2","down"
"CASK",-0.0832527419539408,"CASK","down"
"SEMA5A",-0.0832477765315085,"SEMA5A","down"
"TPCN1",-0.083199125953854,"TPCN1","down"
"AFMID",0.0831079912174433,"AFMID","up"
"PDCD6IP",0.0830966378562898,"PDCD6IP","up"
"EDARADD",0.0830799421836494,"EDARADD","up"
"NSMCE2",-0.0830745153327825,"NSMCE2","down"
"MYOM1",-0.0830745153327825,"MYOM1","down"
"RIBC2",-0.0830745153327825,"RIBC2","down"
"RBM41",-0.0830011753605113,"RBM41","down"
"POLR2H",0.0830008310672294,"POLR2H","up"
"TRAPPC4",0.0829679056035753,"TRAPPC4","up"
"COQ8B",0.0829463893268789,"COQ8B","up"
"BEND6",-0.0828637259777096,"BEND6","down"
"DUOX1",-0.0828637259777096,"DUOX1","down"
"SLC43A2",-0.0828637259777096,"SLC43A2","down"
"PPP6R1",-0.0828409138987709,"PPP6R1","down"
"NHSL2",0.0827638803131254,"NHSL2","up"
"SLC35D1",-0.0827457334168451,"SLC35D1","down"
"TMSB4XP6",-0.0827457334168451,"TMSB4XP6","down"
"MGAT3",0.082695711830608,"MGAT3","up"
"HAUS6",0.0826822234163274,"HAUS6","up"
"SPC25",-0.0826788236271891,"SPC25","down"
"PSMC6",-0.0826574349585183,"PSMC6","down"
"CENATAC",0.0826247710227777,"CENATAC","up"
"MTG2",0.0826223630706151,"MTG2","up"
"PCBP2",-0.0826146451065473,"PCBP2","down"
"RBSN",0.0825918242587127,"RBSN","up"
"UBN2",0.0825269179270327,"UBN2","up"
"UBE2SP1",0.0824989557050015,"UBE2SP1","up"
"SEPTIN5",0.0824115249407256,"SEPTIN5","up"
"SLC16A1",-0.0823883568679253,"SLC16A1","down"
"C4orf3",0.082312196824704,"C4orf3","up"
"TPX2",-0.0822635560343787,"TPX2","down"
"LIMA1",0.0822481657479557,"LIMA1","up"
"KEL",-0.0822391691416653,"KEL","down"
"ADAM10",-0.0821916052839571,"ADAM10","down"
"HMGN3-AS1",-0.0821619122582321,"HMGN3-AS1","down"
"NDUFB6",-0.0821486101659978,"NDUFB6","down"
"PCBP2P2",-0.0821274242938106,"PCBP2P2","down"
"VPS29",-0.0821181861560287,"VPS29","down"
"CFAP298",-0.0821137173989004,"CFAP298","down"
"MMD",-0.0821085313361944,"MMD","down"
"GIHCG",0.0820807074568428,"GIHCG","up"
"IDH2",-0.0820565359428507,"IDH2","down"
"TM9SF3",0.081961411929143,"TM9SF3","up"
"TERF1",0.0819608018428291,"TERF1","up"
"CAMK2N2",0.0818991436020067,"CAMK2N2","up"
"LSM14A",0.0818305255383258,"LSM14A","up"
"MAML2",-0.0817465240845108,"MAML2","down"
"CUX2",-0.0817045534639251,"CUX2","down"
"CYTH3",0.0816586446602905,"CYTH3","up"
"PCID2",-0.0816393829429547,"PCID2","down"
"KARS1",0.0816263907580961,"KARS1","up"
"PTGES3",0.0816192635796433,"PTGES3","up"
"SFSWAP",-0.0816107995836308,"SFSWAP","down"
"ZNF213-AS1",0.081609582151378,"ZNF213-AS1","up"
"ALKBH4",-0.0816053756529849,"ALKBH4","down"
"MESTP1",0.0815560290651098,"MESTP1","up"
"GALC",0.0814980799052156,"GALC","up"
"TLK2",-0.0814371351614263,"TLK2","down"
"ATP6V1D",-0.0814066536079148,"ATP6V1D","down"
"PTS",0.0813850974911543,"PTS","up"
"FIZ1",0.0813444882936478,"FIZ1","up"
"CCNYL1",-0.08129251693037,"CCNYL1","down"
"F11R",0.0812531138651078,"F11R","up"
"THAP5",0.0812191841277841,"THAP5","up"
"CCNYL5",0.0811823917112011,"CCNYL5","up"
"ZNF888",0.0811823917112009,"ZNF888","up"
"TEAD3",0.0811477273742165,"TEAD3","up"
"B3GALT5",0.0811146224669104,"B3GALT5","up"
"MMGT1",-0.0810873856700702,"MMGT1","down"
"RLIG1",-0.0810707718983328,"RLIG1","down"
"HDAC3",-0.0810701326583514,"HDAC3","down"
"DDR2",-0.081024140084996,"DDR2","down"
"TMOD4",-0.0810241400849958,"TMOD4","down"
"ENSG00000261821",-0.0810241400849958,"ENSG00000261821","down"
"ENSG00000214708",-0.0810241400849958,"ENSG00000214708","down"
"TLCD3B",-0.0809821625318472,"TLCD3B","down"
"BMAL1",0.080974429497271,"BMAL1","up"
"MRPL11",-0.0809672026468906,"MRPL11","down"
"IPO11",-0.0809572973664556,"IPO11","down"
"ZNF641",0.0808687538304822,"ZNF641","up"
"DXO",0.0808598226767105,"DXO","up"
"NTRK3",-0.0808142973485459,"NTRK3","down"
"UBE2I",-0.08078305681172,"UBE2I","down"
"EFHD2-AS1",0.0807795168018843,"EFHD2-AS1","up"
"KCTD9P3",0.0807795168018843,"KCTD9P3","up"
"ENSG00000302365",0.0807795168018843,"ENSG00000302365","up"
"LSP1",0.0807795168018843,"LSP1","up"
"ENSG00000286757",0.0807795168018843,"ENSG00000286757","up"
"ENSG00000250186",0.0807795168018843,"ENSG00000250186","up"
"A1BG",0.0807795168018843,"A1BG","up"
"GAB3",0.0807795168018843,"GAB3","up"
"ENSG00000296694",0.0807795168018839,"ENSG00000296694","up"
"LINC02289",0.0807795168018839,"LINC02289","up"
"ZNF8",0.0807795168018837,"ZNF8","up"
"RNF220",-0.0807776292306448,"RNF220","down"
"CLPP",-0.0807367935639265,"CLPP","down"
"POMK",0.0806699134635869,"POMK","up"
"KCNK5",-0.0806696890375651,"KCNK5","down"
"TANK",-0.0806054167775638,"TANK","down"
"SLC25A33",0.0805182240904072,"SLC25A33","up"
"FLT4",-0.0805063557641068,"FLT4","down"
"THOC7",-0.0804996850714863,"THOC7","down"
"ENSG00000284634",-0.0804330533038549,"ENSG00000284634","down"
"CCM2",-0.0802641723703736,"CCM2","down"
"SLC4A8",-0.0801297227960331,"SLC4A8","down"
"NRAS",-0.0801264780182125,"NRAS","down"
"NEPRO",-0.080072651152971,"NEPRO","down"
"ARHGEF18",0.0800159883806506,"ARHGEF18","up"
"STRADA",0.0799837666212637,"STRADA","up"
"UNC93A",0.0799837666212633,"UNC93A","up"
"LURAP1",0.0798261940529514,"LURAP1","up"
"DCUN1D5",0.0798191507412236,"DCUN1D5","up"
"GMCL1",0.0798019983155056,"GMCL1","up"
"HMGN1P38",0.0798019983155056,"HMGN1P38","up"
"MRPL20-AS1",-0.079796069830782,"MRPL20-AS1","down"
"XYLT2",0.0797805446441018,"XYLT2","up"
"CHCHD7",-0.0797737461101864,"CHCHD7","down"
"MAVS",0.079707667598786,"MAVS","up"
"PCDH1",-0.0796695249304564,"PCDH1","down"
"YEATS2",-0.0796351045683688,"YEATS2","down"
"ISCA2",-0.0796340929670878,"ISCA2","down"
"SOS2",0.079622549705781,"SOS2","up"
"CRYZ",0.0795908089283532,"CRYZ","up"
"LINC01237",0.0795908089283528,"LINC01237","up"
"KIF5B",-0.0795757480233847,"KIF5B","down"
"MGME1",-0.0795387324402306,"MGME1","down"
"PPP1R12A",0.0795387271071579,"PPP1R12A","up"
"UPF3A",0.0794689351050399,"UPF3A","up"
"SNRNP27",-0.0794593947679507,"SNRNP27","down"
"CPEB1",-0.0793884312466344,"CPEB1","down"
"SLC35C1",-0.0793838876686976,"SLC35C1","down"
"DCAF15",-0.0793264671060436,"DCAF15","down"
"DNAJC19",0.0792355890904064,"DNAJC19","up"
"TBCCD1",-0.0792352154108285,"TBCCD1","down"
"CKS1BP2",-0.0792117088907339,"CKS1BP2","down"
"CCDC169",-0.0792117088907339,"CCDC169","down"
"AP2B1P1",0.0792010756806563,"AP2B1P1","up"
"RHOQP3",0.0792010756806558,"RHOQP3","up"
"ENSG00000272501",0.0792010756806558,"ENSG00000272501","up"
"ST3GAL1-DT",0.0792010756806558,"ST3GAL1-DT","up"
"LDHC",0.0792010756806558,"LDHC","up"
"FOXS1",0.0792010756806558,"FOXS1","up"
"MRPL34",-0.0791796824507713,"MRPL34","down"
"UBE2D3P2",-0.0791412931626372,"UBE2D3P2","down"
"SIPA1",0.0791289197327867,"SIPA1","up"
"ZNF793",-0.0791267438036205,"ZNF793","down"
"LINS1",0.0790460763475975,"LINS1","up"
"KPTN",-0.0789942585727088,"KPTN","down"
"PDCL3",-0.0789898720581155,"PDCL3","down"
"AASDHPPT",-0.0788773968559342,"AASDHPPT","down"
"BANF1P3",-0.0787557168933604,"BANF1P3","down"
"GATM",-0.0787498214085325,"GATM","down"
"DNAJB9",0.078741751640603,"DNAJB9","up"
"SKI",-0.0786865007667297,"SKI","down"
"EMC1-AS1",0.078686378907131,"EMC1-AS1","up"
"HSD17B1",0.078686378907131,"HSD17B1","up"
"DBF4B",-0.0786647522267492,"DBF4B","down"
"NINL",-0.0786523935929759,"NINL","down"
"PSMB8",-0.0786111736814519,"PSMB8","down"
"MON1B",-0.0786086584350336,"MON1B","down"
"WBP11",-0.0785862392159515,"WBP11","down"
"PSME2P2",0.078566086655929,"PSME2P2","up"
"TSTD2",0.0785633768440448,"TSTD2","up"
"NOB1",0.0785385931276554,"NOB1","up"
"PRMT3",0.0785246183022084,"PRMT3","up"
"DTNB",0.0784981627143608,"DTNB","up"
"PABIR3",-0.0784942051255912,"PABIR3","down"
"SNRPD2",0.078478662059017,"SNRPD2","up"
"FGFR1",0.0784752044115482,"FGFR1","up"
"TXNL4A",-0.0784652620801927,"TXNL4A","down"
"PSMD8",0.0784455363569254,"PSMD8","up"
"NOXA1",0.0784311250068033,"NOXA1","up"
"SART1",-0.0784249200387261,"SART1","down"
"KIAA1191",0.0784039156401084,"KIAA1191","up"
"GAS2L3",0.0783979330881794,"GAS2L3","up"
"HSD11B1L",-0.078382143163255,"HSD11B1L","down"
"MBIP",-0.0783781566918256,"MBIP","down"
"ICE2",0.0783407757898562,"ICE2","up"
"TAF4B",-0.0783207351038513,"TAF4B","down"
"ZNF311",0.0782786363647747,"ZNF311","up"
"ZNF394",-0.0782740397783517,"ZNF394","down"
"UQCC6",-0.0782398405967464,"UQCC6","down"
"BAZ1A-AS1",0.0781772523140731,"BAZ1A-AS1","up"
"ENSG00000289935",-0.0781715538053817,"ENSG00000289935","down"
"ENSG00000289937",-0.0781715538053817,"ENSG00000289937","down"
"UTP18",-0.0781463000761962,"UTP18","down"
"PPP1CA",-0.0780505977222585,"PPP1CA","down"
"POLR2K",0.0780138240799353,"POLR2K","up"
"CEP55",-0.0779546071822832,"CEP55","down"
"NOL12",-0.0779449999354298,"NOL12","down"
"DONSON",0.0779441245394175,"DONSON","up"
"SF3B2",-0.0779282537252932,"SF3B2","down"
"CALM1",-0.0777451767168706,"CALM1","down"
"FAM86B3P",0.0777375991493088,"FAM86B3P","up"
"TRAF4",-0.0777153086987674,"TRAF4","down"
"RWDD1",0.0776491764560134,"RWDD1","up"
"NUFIP1",0.0776438568843369,"NUFIP1","up"
"C18orf21",-0.0775782793893356,"C18orf21","down"
"KIAA0040",0.077490696895353,"KIAA0040","up"
"GPM6B",-0.0774818948774705,"GPM6B","down"
"VPS54",-0.077467757198515,"VPS54","down"
"AGAP9",-0.077436141509152,"AGAP9","down"
"CCDC12",-0.077374783412048,"CCDC12","down"
"HARS2",0.0772994145064976,"HARS2","up"
"PTGIS",0.0772217248069715,"PTGIS","up"
"CNBP",0.0771803424154776,"CNBP","up"
"WDR36",-0.0770621094228678,"WDR36","down"
"ATG4B",0.0770607944821107,"ATG4B","up"
"ENSG00000294512",-0.0770478416692693,"ENSG00000294512","down"
"VPS16",-0.0770215551749613,"VPS16","down"
"PAIP2",0.0769986941100385,"PAIP2","up"
"ENSG00000267152",0.0769282196912403,"ENSG00000267152","up"
"SNX32",0.0768610488633632,"SNX32","up"
"PHF5A",-0.0767993807952116,"PHF5A","down"
"ENSG00000310238",0.0767805727635549,"ENSG00000310238","up"
"STK4",-0.0767431427571204,"STK4","down"
"ITGAM",0.0766824035310121,"ITGAM","up"
"C17orf49",0.0766824035310121,"C17orf49","up"
"EFNB3",-0.0766539362489338,"EFNB3","down"
"EEF1E1",0.0765882070122936,"EEF1E1","up"
"FBXO38",0.0764984889370721,"FBXO38","up"
"MARCHF5",0.076412421755796,"MARCHF5","up"
"ENSG00000261094",0.0764030686076576,"ENSG00000261094","up"
"MYEF2",-0.0763212001538953,"MYEF2","down"
"TRMT61B",-0.0762410490999583,"TRMT61B","down"
"ZNF627",0.0762131038795282,"ZNF627","up"
"HMGCLL1",0.0761946770081493,"HMGCLL1","up"
"SETSIP",-0.0761898295365155,"SETSIP","down"
"LINC01409",-0.0761898295365152,"LINC01409","down"
"ENSG00000269883",-0.0761898295365152,"ENSG00000269883","down"
"ENSG00000267283",-0.0761898295365152,"ENSG00000267283","down"
"ABRAXAS1",0.0761558819777868,"ABRAXAS1","up"
"CEP95",0.0761512519313836,"CEP95","up"
"HIGD2A",0.0761279627865932,"HIGD2A","up"
"TMEM263",0.0760682924927094,"TMEM263","up"
"CLCN7",-0.0760433659555515,"CLCN7","down"
"BOLA1",-0.0759169019835091,"BOLA1","down"
"ENSG00000310431",0.0759045130810068,"ENSG00000310431","up"
"SNHG12",0.0758081998572413,"SNHG12","up"
"SORD",-0.0757894349810737,"SORD","down"
"NELFE",0.0757798641565248,"NELFE","up"
"CTTN",0.0757339150516492,"CTTN","up"
"ZNF599",-0.0757138103815285,"ZNF599","down"
"HIPK3",0.0756977621544817,"HIPK3","up"
"ENSG00000299022",0.0756615865625658,"ENSG00000299022","up"
"HMGB3",-0.075661234174742,"HMGB3","down"
"CIAPIN1",-0.0756020320452615,"CIAPIN1","down"
"NDUFAF5",-0.0756015700569801,"NDUFAF5","down"
"ZNF365",-0.0755567908949902,"ZNF365","down"
"ENSG00000283415",-0.0755567908949902,"ENSG00000283415","down"
"ENSG00000285840",-0.0755567908949902,"ENSG00000285840","down"
"ZNF200",-0.0755567908949901,"ZNF200","down"
"ENSG00000232952",-0.0755567908949899,"ENSG00000232952","down"
"LHX6",-0.0755567908949898,"LHX6","down"
"YIPF5",-0.0755398648078085,"YIPF5","down"
"SNU13",-0.0755325200157557,"SNU13","down"
"MTA1",-0.0754622202166946,"MTA1","down"
"ENOSF1",0.0754540157890542,"ENOSF1","up"
"DPPA4",-0.0754219558332956,"DPPA4","down"
"USP7",0.0753928320484327,"USP7","up"
"PARP9",-0.0753646557136323,"PARP9","down"
"HADHB",-0.0753392754180755,"HADHB","down"
"RAB27A",-0.0753298539263536,"RAB27A","down"
"DHX32",-0.0752826875391781,"DHX32","down"
"PUM3",0.0752807294180506,"PUM3","up"
"SUPT20H",-0.0752537579581229,"SUPT20H","down"
"LSM2",-0.075245193692723,"LSM2","down"
"CPSF2",-0.0752159644000985,"CPSF2","down"
"ACAA1",0.0751924890644835,"ACAA1","up"
"TSR2",0.0751756538973396,"TSR2","up"
"UACA",0.0751647574429581,"UACA","up"
"KAT7",0.0751467720577956,"KAT7","up"
"TLE3",0.0750839732835296,"TLE3","up"
"TDP2",-0.0750700516727987,"TDP2","down"
"TEX9",-0.0750392506968405,"TEX9","down"
"MKNK2",-0.0750364773966208,"MKNK2","down"
"EIF4BP6",0.0750224502463483,"EIF4BP6","up"
"GNB4",0.0749916101006693,"GNB4","up"
"DHX16",-0.0749576170197104,"DHX16","down"
"ARPC4",-0.074936810206081,"ARPC4","down"
"CDKL2",-0.0749368102060808,"CDKL2","down"
"SERPINB9P1",-0.0749368102060808,"SERPINB9P1","down"
"MARK4",0.0748998070271591,"MARK4","up"
"CWF19L1",-0.0748182881393769,"CWF19L1","down"
"RALY",0.0748015150685957,"RALY","up"
"AIRIM",-0.0747647381611634,"AIRIM","down"
"RANGRF",-0.0747620148837038,"RANGRF","down"
"ENSG00000305204",0.0747620105141595,"ENSG00000305204","up"
"ENSG00000225486",0.0747620105141595,"ENSG00000225486","up"
"ENSG00000291142",0.0747620105141595,"ENSG00000291142","up"
"FN1-DT",0.0747620105141595,"FN1-DT","up"
"UBA7",0.0747620105141595,"UBA7","up"
"CNTN3",0.0747620105141595,"CNTN3","up"
"ENSG00000255647",0.0747620105141595,"ENSG00000255647","up"
"FAM13B-AS1",0.0747620105141595,"FAM13B-AS1","up"
"ENSG00000309476",0.0747620105141595,"ENSG00000309476","up"
"CPVL-AS2",0.0747620105141595,"CPVL-AS2","up"
"C9orf163",0.0747620105141595,"C9orf163","up"
"HAL",0.0747620105141595,"HAL","up"
"LINC01079",0.0747620105141595,"LINC01079","up"
"ENSG00000270108",0.0747620105141595,"ENSG00000270108","up"
"ENSG00000291154",0.0747620105141591,"ENSG00000291154","up"
"EFCAB14",0.0746929331272455,"EFCAB14","up"
"FOXRED1",0.0746873566611459,"FOXRED1","up"
"TPMTP1",-0.0746315909653192,"TPMTP1","down"
"POLR2I",-0.074617134813483,"POLR2I","down"
"JPT1",-0.0746022197393064,"JPT1","down"
"PIGH",0.0745275784303008,"PIGH","up"
"SPAG9",0.0744327797592463,"SPAG9","up"
"RPSAP47",0.0743746448354732,"RPSAP47","up"
"ATXN10",-0.0743663139724484,"ATXN10","down"
"ACAD8",0.0743290198439475,"ACAD8","up"
"VAV2",0.0743196531815986,"VAV2","up"
"RP2",-0.0742494467308683,"RP2","down"
"CMTM7",-0.0742347261039527,"CMTM7","down"
"MDH1",0.0742243148573056,"MDH1","up"
"ATP5MC3",-0.0742101187826565,"ATP5MC3","down"
"BICD1",0.0741362675657395,"BICD1","up"
"MASTL",-0.0741256895480342,"MASTL","down"
"EIF5A2",0.0741032080409774,"EIF5A2","up"
"TUBA1A",-0.0740775140374801,"TUBA1A","down"
"RPL7AP27",0.0740623523816833,"RPL7AP27","up"
"LXN",0.074062352381683,"LXN","up"
"HEXB",0.0739979075981889,"HEXB","up"
"BFAR",-0.0739906061323108,"BFAR","down"
"ECSIT",-0.0739691243250569,"ECSIT","down"
"ASB6",-0.0739235418528166,"ASB6","down"
"ATP6V0B",0.0739138359256426,"ATP6V0B","up"
"CPOX",0.0739105411599867,"CPOX","up"
"PPP1R8",-0.0738606433889304,"PPP1R8","down"
"HNRNPA3",0.0738107854690266,"HNRNPA3","up"
"PDLIM5",0.073796135645976,"PDLIM5","up"
"RBPMS2",0.0737452145911437,"RBPMS2","up"
"CRKL",-0.0737381673329143,"CRKL","down"
"ENSG00000222000",-0.0737344390220864,"ENSG00000222000","down"
"HCCS-DT",-0.0737344390220864,"HCCS-DT","down"
"CCDC107",-0.0736998104627045,"CCDC107","down"
"NBEAL1",-0.0736652230222221,"NBEAL1","down"
"RBM6",-0.0736360321572889,"RBM6","down"
"SLC35F5",-0.0736206547065592,"SLC35F5","down"
"SPATA24",0.0735446930255628,"SPATA24","up"
"CYGB",0.0734787593369228,"CYGB","up"
"MRPL12",-0.0734508087082766,"MRPL12","down"
"ENSG00000289357",-0.0734414018929848,"ENSG00000289357","down"
"SYT13",-0.0734205833696597,"SYT13","down"
"UBE2V2",-0.0733911757740229,"UBE2V2","down"
"ANKRD36BP2",0.0733734685004367,"ANKRD36BP2","up"
"FAM182A",0.0733734685004367,"FAM182A","up"
"RPS21-DT",0.0733734685004367,"RPS21-DT","up"
"IGSF11",-0.0732959854163133,"IGSF11","down"
"ATAD3B",0.0732843953813642,"ATAD3B","up"
"GTF2A1",-0.0732333976555353,"GTF2A1","down"
"SLC39A3",0.0732159991258827,"SLC39A3","up"
"EEF1A1P5",0.0731600315973395,"EEF1A1P5","up"
"S100A6",-0.0731512963137065,"S100A6","down"
"ENSG00000289285",-0.0731512963137065,"ENSG00000289285","down"
"TMPRSS9",-0.0731512963137065,"TMPRSS9","down"
"TRAM1",0.0731398364271385,"TRAM1","up"
"DMTF1",0.073037109111155,"DMTF1","up"
"EGF",-0.0730360650803474,"EGF","down"
"CFAP119",0.0730329894048949,"CFAP119","up"
"ENSG00000309692",0.0730151417783897,"ENSG00000309692","up"
"LINC01003",0.0729200759634277,"LINC01003","up"
"HIGD1AP1",0.0729200759634277,"HIGD1AP1","up"
"UBE2M",0.0728790879799917,"UBE2M","up"
"CPSF1",0.0728091046454447,"CPSF1","up"
"ABCF2",-0.0727762781049686,"ABCF2","down"
"POLR2J",-0.0727628485351373,"POLR2J","down"
"URAHP",-0.0726931160666193,"URAHP","down"
"SUCLG2P2",0.07267190505494,"SUCLG2P2","up"
"ENSG00000246090",0.0726433596584934,"ENSG00000246090","up"
"EIF4H",0.0726413173854894,"EIF4H","up"
"GUSBP1",-0.0725797055610276,"GUSBP1","down"
"ATP5MK",-0.0725518865282293,"ATP5MK","down"
"INPP5E",0.0725242978214142,"INPP5E","up"
"MIR1244-2",0.0725209303883392,"MIR1244-2","up"
"LAMB1",0.0725123233044656,"LAMB1","up"
"OXA1L",-0.0723283870293399,"OXA1L","down"
"MT-CO2",-0.0723165458577064,"MT-CO2","down"
"DDX10",-0.0722981354130958,"DDX10","down"
"MACROD2",-0.0722981354130954,"MACROD2","down"
"PSEN1",-0.0722765910752292,"PSEN1","down"
"UNC5B",-0.0722701309574276,"UNC5B","down"
"BICRAL",-0.0722695597251741,"BICRAL","down"
"ZDHHC9",-0.072226905566283,"ZDHHC9","down"
"AFTPH",0.0722208473603398,"AFTPH","up"
"TNFRSF1A",-0.0721761703218853,"TNFRSF1A","down"
"DNM2",-0.072065604872865,"DNM2","down"
"DRAP1",-0.0719573581970776,"DRAP1","down"
"KIN",0.0719029061786358,"KIN","up"
"GOLIM4",-0.071842690588781,"GOLIM4","down"
"ARF5",0.0718399280138167,"ARF5","up"
"REPS1",-0.0717955390980967,"REPS1","down"
"ZXDA",0.0717866136546439,"ZXDA","up"
"HSBP1",-0.0717203536508402,"HSBP1","down"
"MXRA7",0.0717060186051679,"MXRA7","up"
"PDGFRL",0.0716498183062926,"PDGFRL","up"
"CLK4",0.0716498183062924,"CLK4","up"
"FGF13-AS1",0.0715872637799466,"FGF13-AS1","up"
"EIF3C",0.0715260474982973,"EIF3C","up"
"USP2",-0.0715061339791738,"USP2","down"
"ENSG00000285756",0.0714998383138612,"ENSG00000285756","up"
"ZNF517",0.0714284389749933,"ZNF517","up"
"SURF6",-0.0713908793110152,"SURF6","down"
"CCNK",0.0713714568866264,"CCNK","up"
"AARSD1",0.0713690290798534,"AARSD1","up"
"MPZ",-0.0713612130554113,"MPZ","down"
"CTSH",0.0712325566977543,"CTSH","up"
"IFT74",-0.0712143263150979,"IFT74","down"
"DNM1",-0.0711894482519977,"DNM1","down"
"GVQW3",-0.0710895077860823,"GVQW3","down"
"AAAS",-0.0710715188907827,"AAAS","down"
"KCTD1",-0.0709531590681358,"KCTD1","down"
"ENSG00000244151",-0.0709309110491225,"ENSG00000244151","down"
"TTC12-DT",-0.0709309110491225,"TTC12-DT","down"
"TTC14",-0.0709103902389137,"TTC14","down"
"TFRC",0.0709073225308785,"TFRC","up"
"XAB2",0.0708625459657206,"XAB2","up"
"BEX4",-0.0707963987321243,"BEX4","down"
"ZNF225",0.0707768244573224,"ZNF225","up"
"PIN1",-0.0707413176668483,"PIN1","down"
"ZNF7",0.0707371355188133,"ZNF7","up"
"PLAC1",0.0707208452922956,"PLAC1","up"
"PPA2",-0.070639984991665,"PPA2","down"
"PICK1",-0.0706379891967375,"PICK1","down"
"ATPAF2",0.0705856174590984,"ATPAF2","up"
"ATP6V1A",0.0704628847203859,"ATP6V1A","up"
"AP2A1",-0.0704235759251048,"AP2A1","down"
"STX4",0.070352287015548,"STX4","up"
"DPF2",-0.0703375566045477,"DPF2","down"
"MOAP1",-0.0702282712977986,"MOAP1","down"
"LAMA1",-0.0702153072193976,"LAMA1","down"
"MIR4453HG",0.0702092286227594,"MIR4453HG","up"
"NOP10",-0.0701670029158263,"NOP10","down"
"CDCA7",-0.0700584067441543,"CDCA7","down"
"TMEM67",0.0700547234250894,"TMEM67","up"
"PARP11",0.0700189358630654,"PARP11","up"
"CAST",-0.0699968493084171,"CAST","down"
"POLQ",0.0699918202111149,"POLQ","up"
"FKBP1C",-0.0699900898100188,"FKBP1C","down"
"ADCK1",0.0699671845511705,"ADCK1","up"
"HELLS",0.0699368107086045,"HELLS","up"
"GRHPR",-0.0699159148959385,"GRHPR","down"
"ZFAND6",0.0698726854310712,"ZFAND6","up"
"TUBG1",-0.0698687659281614,"TUBG1","down"
"NDRG3",0.0698459275332066,"NDRG3","up"
"TBC1D4",-0.0698351557565227,"TBC1D4","down"
"YIPF3",-0.0698018642186566,"YIPF3","down"
"COPB2-DT",-0.0697696480243848,"COPB2-DT","down"
"TMEM98",-0.0697200111252663,"TMEM98","down"
"CCT5",0.0697022422728182,"CCT5","up"
"SMAD2",-0.0696788432414062,"SMAD2","down"
"UFL1",0.0696212192785488,"UFL1","up"
"COMMD6",0.0696095227485563,"COMMD6","up"
"CRABP2",-0.0695707498378955,"CRABP2","down"
"ZRSR2",-0.069521389978668,"ZRSR2","down"
"KRT18P15",0.069453099129094,"KRT18P15","up"
"ENSG00000289532",0.069453099129094,"ENSG00000289532","up"
"HTR1A",0.069453099129094,"HTR1A","up"
"RPS20P33",0.069453099129094,"RPS20P33","up"
"MAP2K5-DT",0.069453099129094,"MAP2K5-DT","up"
"SPN",0.069453099129094,"SPN","up"
"MRPL44",0.0694530991290936,"MRPL44","up"
"OSGIN1",-0.0693746055682229,"OSGIN1","down"
"MIB1",0.0693438728609932,"MIB1","up"
"CYBRD1",0.0693396975380205,"CYBRD1","up"
"WDR89",-0.0693301523751586,"WDR89","down"
"FAM110A",0.0693283740455124,"FAM110A","up"
"SLC9A8",0.0692904869737259,"SLC9A8","up"
"ZNF296",0.0692750325970377,"ZNF296","up"
"LINC03009",-0.0692739500849693,"LINC03009","down"
"HDDC2",0.0692703812058042,"HDDC2","up"
"PRKAR2B",0.0692628264471091,"PRKAR2B","up"
"CCZ1B",0.0691554521214597,"CCZ1B","up"
"TYW3",-0.0689884222523718,"TYW3","down"
"DTNBP1",0.0689701078152796,"DTNBP1","up"
"YWHAZP2",-0.0689533173119026,"YWHAZP2","down"
"LIMS1",0.0688868497911974,"LIMS1","up"
"EXOSC10-AS1",-0.0688750574188796,"EXOSC10-AS1","down"
"ENSG00000300883",-0.0688750574188796,"ENSG00000300883","down"
"MIR3936HG",-0.0688750574188796,"MIR3936HG","down"
"YWHAE",0.0688586234322113,"YWHAE","up"
"LMTK2",-0.0687983695368448,"LMTK2","down"
"SLC25A38",0.0687672287914021,"SLC25A38","up"
"INTU",0.0687581301980407,"INTU","up"
"EPG5",-0.0686813290661128,"EPG5","down"
"CCDC106",0.0686029547079765,"CCDC106","up"
"NRBP2",0.0685740602529403,"NRBP2","up"
"TMEM9B",0.0685468836213521,"TMEM9B","up"
"CDC42P6",0.0684837088417298,"CDC42P6","up"
"NLE1",-0.0683952430924437,"NLE1","down"
"TMEM18-DT",-0.0683846784063783,"TMEM18-DT","down"
"GNB1L",-0.0683846784063782,"GNB1L","down"
"KCNIP2",0.0683740451963004,"KCNIP2","up"
"FAM20A",-0.0683240131746894,"FAM20A","down"
"LSM14B",-0.0682823517208355,"LSM14B","down"
"NPIPB4",0.0682221305894908,"NPIPB4","up"
"LGI2",-0.0682162149121055,"LGI2","down"
