WT_P62	Y2_P37_28	YT2_P37_7_17
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
357	1061	1055
191	308	215
207	375	229
0	0	0
0	0	0
2	0	0
0	2	2
285	283	222
1477	2214	3783
0	1	0
0	0	0
0	0	0
4	4	5
171	213	204
24	22	39
1	3	4
4851	6072	7093
39	62	97
0	0	0
2	2	4
71	37	45
0	0	0
8	7	5
147	134	83
0	0	0
0	7	4
0	0	0
8	0	3
1	0	0
2710	2884	2363
0	0	0
0	0	0
0	0	0
0	0	0
1	0	4
0	0	0
0	0	1
0	0	0
0	0	0
553	995	1041
2	2	0
88	63	26
0	0	0
3249	7506	9371
80	128	113
1	2	4
0	0	0
0	0	1
0	0	0
0	0	0
62	49	37
0	0	0
618	1113	2086
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
332	358	284
2	5	4
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	0
0	0	0
0	0	0
93	116	43
1240	2148	1473
18	80	104
0	0	0
0	0	0
0	0	0
0	0	0
0	1	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1001	1135	1455
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
353	274	259
451	714	614
164	120	90
0	0	0
0	0	0
1	1	0
0	0	0
0	0	0
0	0	0
0	0	0
6	81	82
53	108	98
0	0	0
0	0	0
266	845	522
2	4	1
0	0	0
0	0	0
681	667	77
38	9	0
1	0	2
944	1959	1512
0	0	1
0	0	0
64	179	79
0	0	0
145	234	186
47	23	16
0	0	0
9	1	0
0	0	0
0	0	0
669	1676	1877
0	0	0
0	0	0
0	0	0
7	3	1
1704	2856	2421
0	0	0
2	4	6
7	2	3
0	0	0
2812	3515	4559
0	0	0
0	0	0
6	8	10
0	1	1
923	1781	1866
0	0	0
0	3	1
0	2	2
0	0	0
0	0	0
0	0	0
721	152	49
3	0	0
67	88	82
0	0	0
6	3	6
1181	1768	2238
1	4	6
0	0	0
5007	6915	8347
47	75	92
0	0	0
130	142	169
3771	3711	4399
0	0	0
0	0	0
0	4	1
9472	16893	17207
1834	2569	2161
932	1588	2551
0	0	0
0	0	0
0	0	0
0	0	0
290	41	42
0	0	0
0	0	0
0	0	0
15	9	2
0	0	0
102	51	17
7	1	1
124	187	17
4	2	0
3740	5967	3666
423	452	225
0	0	0
331	100	20
1	7	4
0	0	0
1	9	10
0	2	1
3763	4853	5019
3288	4265	5057
6	23	20
1	8	6
1037	1561	1694
0	0	0
1	0	0
1535	1763	1382
1	3	5
0	0	4
496	776	534
317	385	363
0	0	0
3334	5017	4919
315	677	1031
0	0	0
2276	3983	4505
246	286	440
0	0	0
1	3	0
1	3	0
1	0	0
0	0	0
0	0	0
10357	9865	12799
8	4	3
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
0	0	1
1	3	5
73	212	123
1876	4680	4709
0	0	0
0	1	0
0	0	0
5	5	1
0	0	0
73	143	152
0	0	0
881	1250	1165
5	7	0
19	18	24
1	0	0
0	0	0
2975	4431	4602
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
124	168	165
0	0	0
2	0	0
0	1	0
0	0	0
0	0	0
4207	5204	6397
0	0	0
3	8	10
3	10	7
0	0	1
0	0	0
0	2	0
0	1	0
3	2	1
0	0	0
0	0	0
4817	7943	7335
0	0	0
0	0	0
0	0	0
0	0	0
0	9	1
0	0	0
0	0	0
2	36	19
923	1111	1099
808	987	817
49	139	92
32	23	13
0	0	0
0	0	0
15	4	7
0	1	0
663	807	1279
0	0	0
0	0	0
1741	2997	5082
7449	11869	18408
15	1	4
2	2	0
2790	2166	2429
26	19	22
0	0	0
0	0	0
0	0	0
1444	2494	3436
1	6	1
3	5	8
0	0	1
0	1	1
4713	9427	9819
0	1	3
0	1	4
0	0	0
0	0	0
0	0	0
15	47	10
0	0	0
0	0	0
0	0	0
0	0	0
577	1138	1136
1	2	3
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	1	1
0	0	0
0	1	0
0	0	0
0	0	0
0	0	1
0	0	0
0	1	2
0	3	0
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
1327	1630	1354
0	0	0
0	0	0
1269	2327	1876
2	1	3
2	2	6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
5	20	30
0	0	0
4	36	14
0	0	0
0	0	0
0	0	1
1	3	3
0	0	0
0	0	0
0	0	0
18	30	55
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
11560	18487	17378
0	0	0
1829	2774	2300
19	28	11
0	0	1
3	9	4
332	353	247
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
2688	4762	5224
236	285	293
0	0	0
0	0	0
345	410	522
27	38	49
0	0	0
0	0	0
0	0	0
8	4	9
0	0	0
0	0	0
0	0	0
0	0	0
352	533	615
0	0	0
1024	1580	966
372	677	506
2135	2802	3021
76	65	53
16	29	22
160	379	403
346	553	542
471	366	268
26	9	5
14	24	10
52	11	7
3	3	1
17	6	6
45	9	16
4	3	7
2	4	0
1	0	3
0	0	0
75	25	1
0	0	0
0	0	0
1487	1962	2269
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
153	62	16
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2093	2677	2862
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
213	338	257
0	0	1
1867	3734	5103
0	2	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
221	380	323
2	3	10
3	4	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	2
0	0	0
0	0	0
1	4	2
379	741	656
58	89	36
5	9	1
0	0	0
0	0	0
3	12	10
0	0	0
0	0	0
0	0	0
6116	7810	7472
0	0	0
1752	730	1429
0	0	0
9382	13466	13293
2	7	4
0	0	0
17	26	23
43	82	16
0	0	0
1063	1460	1723
34	50	36
0	1	4
0	1	1
495	1028	1336
0	0	0
0	0	0
0	0	0
3	0	0
0	1	0
1	0	0
0	0	0
0	0	0
0	0	4
0	0	0
0	0	0
0	0	0
0	0	0
128	205	123
0	0	0
0	0	0
3	9	6
26	40	44
105	152	262
0	0	0
2	1	0
0	0	0
135	111	52
0	0	0
0	0	1
3	1	0
0	0	0
3125	5349	5824
0	0	0
3	1	1
2263	3397	3621
0	0	0
840	3164	3230
1	4	1
0	0	0
1	2	0
17	46	35
0	0	0
0	0	0
79	302	383
0	0	0
0	0	0
0	0	0
355	199	118
2	4	3
12	3	0
24	2	0
0	1	0
0	0	0
1934	520	3
0	0	0
0	0	0
57	34	14
4749	2888	1068
0	1	0
0	2	1
0	3	0
0	0	0
0	0	0
0	0	0
0	0	0
3	7	1
0	0	0
0	0	0
0	0	0
0	0	0
573	692	307
0	0	0
0	0	0
0	0	0
7	6	5
0	0	0
3257	4706	5299
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	32	15
0	0	0
829	1242	1266
0	0	0
0	0	0
0	0	0
73	83	69
408	695	766
14	10	6
2	4	3
1306	1586	1734
2104	3161	3197
0	0	0
15	23	11
0	0	0
4931	8746	8307
0	0	0
0	0	0
0	0	0
961	1709	1822
111	165	174
195	406	316
0	0	0
24	35	51
208	402	382
15	28	65
0	0	0
12	7	24
1191	1540	2130
19	30	13
801	3332	4156
3258	4330	4931
4	1	0
0	0	0
0	0	0
15	90	47
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
22	93	148
0	0	0
3156	6308	7971
0	0	0
0	0	0
0	0	0
0	0	0
1	1	0
0	0	0
0	1	0
108	127	92
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	4	6
0	0	0
0	0	0
0	0	1
51	148	306
2	6	5
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
16	19	18
27	140	172
0	0	0
0	0	0
1	0	0
0	0	0
9	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
1	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
5427	9400	9529
0	0	0
0	0	0
3	16	35
1	0	0
0	0	0
0	0	0
502	881	863
0	0	0
0	0	0
295	450	642
0	0	0
0	0	1
0	0	0
0	0	0
550	868	880
0	0	0
0	0	0
2355	3389	3051
0	0	1
0	0	1
2251	4018	4382
51	52	94
0	1	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
44	58	47
15907	25576	30262
0	0	0
2	3	2
0	0	0
0	1	0
796	1384	865
25629	53000	50595
1273	2525	2904
0	2	2
1699	2841	2468
0	0	0
38	293	346
12	17	7
26	38	37
596	1427	1565
0	5	5
0	0	0
3	30	23
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
0	1	0
0	0	0
0	0	0
92	212	180
0	0	0
9	29	12
0	0	0
0	0	0
1	0	0
4	30	34
2	2	2
25	48	32
10	21	14
0	0	0
0	0	0
1307	1700	1732
883	1001	833
686	1038	1046
0	1	0
0	0	0
0	0	0
0	0	0
1975	1741	959
0	0	0
0	0	0
288	467	284
2896	3794	4695
648	874	871
0	0	4
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
4066	6924	8758
2	0	2
0	0	0
0	0	0
0	0	0
765	1266	1340
995	1517	1293
0	0	0
1697	2483	2707
7	5	3
3	5	6
3124	3640	3704
2	1	12
329	470	509
335	966	1095
0	0	0
426	991	1067
0	2	0
0	0	1
0	0	0
7	0	2
480	193	476
3	1	2
0	0	0
3	0	1
0	3	4
0	0	0
0	0	0
0	0	0
0	0	0
190	123	33
0	0	0
0	0	0
0	0	0
264	231	297
0	0	0
5	0	5
4	3	7
953	1193	1139
1308	2229	1923
1	0	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1050	1764	2262
0	0	0
4	10	3
0	2	1
0	0	0
2716	4175	4525
0	0	0
3	1	5
0	0	0
0	0	0
550	155	238
43	60	30
5	0	2
5	2	9
15857	8310	13619
5	9	0
0	0	0
3	0	1
8	10	6
0	0	0
2	2	1
0	0	0
0	3	4
3910	8831	8854
0	0	0
4887	5123	7365
1	5	2
0	0	0
1	5	1
3	2	7
5	7	14
0	0	0
0	0	0
0	0	0
1	0	0
40	52	38
936	1720	1438
0	0	0
0	0	0
1	7	2
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	5
1339	1751	2361
0	0	0
274	173	152
0	0	0
0	1	1
0	1	0
3015	4579	4507
366	678	443
17	18	6
0	0	0
349	825	859
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3	10	1
83	69	87
657	873	925
0	0	0
0	0	0
0	0	0
7663	10444	11198
1	2	1
950	1022	972
0	0	0
0	0	0
0	0	0
2	0	3
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
10	13	6
0	0	0
0	2	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
182	240	306
0	0	0
0	0	0
0	0	0
0	0	0
9543	3944	9801
1	0	0
3	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
978	1436	1932
0	0	0
0	0	0
138	418	598
4331	7677	7451
0	1	0
0	0	0
7394	10987	9935
0	0	0
0	3	2
0	2	0
0	0	0
13	20	59
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
2453	3475	2539
9	6	17
0	0	0
2040	2620	4996
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
123	251	254
1978	2841	3879
0	0	0
0	2	0
0	37	1
1	15	18
11	151	2
0	0	0
0	0	0
1	23	12
1852	1571	1418
0	0	0
2	2	3
10	13	4
0	0	0
21	34	7
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	0
0	0	0
0	1	2
2491	3422	4214
1059	1232	1195
0	0	0
0	9	3
0	0	0
0	0	0
5	3	0
1	0	0
1883	2269	2375
11	7	11
0	0	0
6946	3044	1521
570	694	618
7	0	2
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	1
0	0	0
6	1	0
0	0	0
0	0	0
5	5	1
0	0	0
55	65	59
0	0	0
0	0	0
11525	27543	27028
35	60	48
2243	4564	4201
0	0	0
8	21	23
0	0	0
0	0	0
0	0	0
0	0	0
2	2	0
0	0	0
46	68	34
0	0	0
0	0	0
0	0	0
0	0	6
2	2	4
184	930	801
0	0	0
1142	1585	2727
0	0	0
95	35	53
4	0	1
0	0	0
2045	2793	2587
448	401	459
22	20	11
9	8	27
0	0	0
3	4	2
9	12	19
0	0	0
0	0	0
0	0	0
4156	4726	4519
1298	1417	1919
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
12	17	9
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	0
0	0	0
123	211	171
35	49	33
0	0	0
0	0	0
1	1	0
0	0	0
3	4	0
470	677	504
0	0	0
0	0	0
2	5	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
992	1878	2084
15	27	30
0	0	0
0	0	0
4	3	1
2	0	5
6	1	6
0	0	0
6387	8220	8365
7	14	8
2777	15131	7452
9	16	15
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5	0
0	0	0
6	24	2
0	2	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
15	361	5
3	2	3
793	821	734
449	682	585
178	399	492
30388	49493	51999
0	0	0
0	0	0
126	257	466
96	289	585
304	267	474
0	0	0
0	0	0
0	2	1
0	0	0
1342	1974	1994
14	6	13
26988	31462	25546
0	2	0
3	5	0
2	3	0
0	0	0
0	2	3
13756	21343	15122
1	0	2
521	900	1077
1	6	4
4	3	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
20	29	14
0	0	0
0	0	0
8	27	35
265	636	778
0	0	0
0	0	0
0	0	0
11	18	8
0	0	0
23	17	8
10	6	4
0	0	0
0	0	0
62	126	13
0	0	0
0	0	0
0	0	0
32	46	25
6778	9531	9343
10	26	24
8	10	11
3784	5311	5451
798	1052	1314
1549	838	343
0	0	0
1	0	0
3	0	0
0	0	0
1	4	1
23	6	1
9	7	8
2	0	0
7	4	2
1276	1207	1333
3	1	1
0	0	0
256	109	320
1522	2203	2540
0	1	0
3161	5067	5883
0	0	0
49	17	57
965	1398	2354
566	816	774
772	1141	1429
1167	1538	1941
2814	3780	4407
224	431	310
0	0	0
1	0	3
1	0	1
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
2	1	0
13	46	15
17	24	14
0	0	0
1	4	0
7	18	11
0	0	0
0	0	0
0	3	4
0	0	0
0	0	0
0	0	0
16	24	21
2	1	1
0	2	0
0	0	0
366	653	623
0	0	0
0	0	0
2	3	0
0	0	0
1101	1705	1800
1613	2598	3195
0	1	5
403	567	504
0	0	1
0	1	1
58	126	129
0	2	5
0	5	5
1036	1835	1567
1586	2961	2221
230	275	274
797	1324	1178
990	1346	1883
4	1	2
1240	1646	1373
351	630	331
1	1	0
48	115	78
1	0	0
0	0	0
0	0	0
2151	3325	2952
19	46	18
293	126	90
0	0	0
0	0	0
1019	2431	3022
3	3	1
0	0	0
0	1	1
10	43	34
1078	2433	1783
11	30	25
1447	3100	2822
223	426	473
3	2	3
0	2	6
3592	5661	6391
23	45	21
27	31	20
0	0	0
764	1047	1306
4	11	11
0	0	0
449	586	687
7	7	1
1	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
5	0	0
0	0	0
3	3	3
0	0	0
3924	2585	1739
0	0	0
57	56	27
2	4	1
1	2	0
0	0	0
2	1	0
0	0	0
2	1	1
2	2	5
0	0	0
23	45	45
0	0	0
0	0	0
4	3	2
1	0	0
5	0	0
1	0	0
46	42	26
0	0	0
0	0	0
0	0	0
3	2	11
2769	5351	6446
1	6	1
8	13	9
0	0	0
0	0	0
2	6	1
0	0	0
0	0	0
0	0	0
0	0	0
4349	7575	7498
0	0	0
0	0	0
0	0	0
0	0	0
10	0	3
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
43	7	28
0	0	0
176	222	205
0	0	0
0	0	0
4240	4344	3782
1	3	1
1374	2782	2623
0	0	0
2871	2720	1752
8	2	5
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
18	26	30
0	0	0
0	0	0
2	1	0
4766	5920	7096
0	1	0
5	12	7
0	0	0
0	0	0
45	129	334
0	1	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
1581	2274	3066
0	0	0
18	7	15
0	1	0
6	10	4
1220	1924	1248
0	0	0
63	91	28
9	17	4
66	71	75
2003	3338	3211
0	0	0
0	0	0
0	0	0
2	0	2
0	0	0
4045	4595	5065
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
203	341	311
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
5	8	8
0	0	0
1	15	21
0	0	0
0	0	0
0	0	0
0	0	0
6	9	3
0	1	2
0	0	0
0	0	0
0	0	0
0	0	0
208	332	125
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
197	191	374
0	0	0
0	0	0
0	0	0
0	0	1
5601	8762	12298
0	0	0
0	0	0
0	0	1
322	552	312
0	0	0
0	0	0
0	0	0
0	0	0
432	675	440
3	8	6
3	5	2
0	0	0
217	185	534
7	10	6
70	413	196
0	0	0
0	0	0
16	32	18
0	0	0
0	0	1
0	0	0
0	0	0
36	86	84
0	0	0
0	0	0
0	0	0
3	1	0
5	3	1
2210	3434	3363
463	735	768
1	0	0
0	0	0
9	8	10
0	0	0
12032	16302	16803
0	0	2
1	0	0
1	0	0
0	0	0
42	42	26
0	0	0
120	432	374
2	4	5
2	1	9
7301	14809	18656
0	0	0
0	0	0
1504	2501	2421
5	4	6
6	5	1
0	3	0
11	23	14
1045	6834	4143
2	1	3
0	0	0
121	178	147
3	0	3
0	0	0
41357	68499	81617
0	0	0
0	0	0
181	208	73
0	0	0
22	38	14
0	0	0
6	5	0
0	0	0
7	3	9
76	69	73
0	0	0
3	1	1
0	0	0
0	0	0
0	0	0
0	0	0
3	3	2
0	1	2
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
21	35	17
44419	70475	77485
24	37	49
0	0	0
949	1274	1444
2279	3088	3039
0	0	0
11	13	10
0	0	0
0	0	0
7	30	10
743	1246	1238
1	0	0
0	0	0
5	8	21
0	0	0
0	0	0
203	60	17
6	3	0
91	52	28
488	137	34
25	17	0
0	0	0
0	0	0
0	0	0
448	1253	492
9	13	3
0	0	1
1	3	0
13	1	2
7	0	0
308	437	377
0	0	0
2899	4347	5538
0	1	1
233	905	293
0	2	0
0	0	0
2584	4106	5580
0	0	0
0	1	0
0	0	0
1	0	0
19	41	31
309	357	277
0	0	0
0	0	1
0	0	2
495	1046	870
1	2	3
0	0	0
0	1	0
1177	2046	2209
1	3	0
1	5	2
0	1	0
0	1	1
1076	2136	1775
0	0	0
643	904	844
0	0	0
1	2	0
3	0	2
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
4	1	0
3062	4747	4985
781	494	384
26	14	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	1
0	0	0
0	0	0
2	0	0
0	0	0
0	0	0
0	1	0
2207	975	970
4	2	1
0	0	0
1	0	0
0	0	0
9	0	0
0	0	0
147	118	92
0	0	0
7462	3217	3713
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2593	4182	3826
12	9	7
0	0	0
0	1	0
0	0	1
0	0	0
0	0	1
0	6	5
2	21	5
14	531	256
20	177	126
70	2135	1449
0	7	0
5	4	0
0	0	0
0	0	0
234	202	67
0	7	11
5	16	13
1	0	0
0	0	0
107	145	508
1	3	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
4	2	1
70	85	35
0	0	0
0	0	0
0	0	0
0	0	3
0	0	0
1436	2917	2537
0	0	0
5	3	11
0	0	0
1	0	0
0	0	0
0	0	0
277	285	84
1	0	0
0	0	0
0	0	0
205	81	31
4	1	0
0	0	0
0	0	0
0	0	0
0	0	0
498	69	2
10	1	1
0	0	0
0	0	0
2078	3459	3358
2	2	4
0	0	0
12	60	39
29	31	5
0	0	0
1	6	2
0	0	0
370	554	563
0	0	1
0	0	0
171	233	212
103	20	73
10	0	1
0	0	0
79	432	454
777	1014	1221
59	103	66
3	5	1
682	1443	1339
443	444	328
3	3	0
0	0	0
725	946	1193
0	0	0
9	3	3
5	2	2
1615	1962	2004
0	0	2
0	1	0
3	0	0
6	0	4
0	1	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
63	296	221
0	1	0
3	0	0
0	0	1
749	1288	1379
0	0	0
1	0	0
0	0	1
0	0	0
0	0	0
0	0	0
0	0	1
1	0	1
6	24	8
0	0	0
0	0	0
0	0	4
0	0	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1948	3213	2962
0	0	0
1	1	2
0	0	0
0	0	0
0	0	0
0	0	0
426	727	879
0	2	1
0	0	0
0	0	4
0	1	1
0	0	0
1	0	0
0	0	0
2445	3532	3735
0	2	2
0	1	0
2	0	1
244	292	288
0	1	1
43	87	124
695	924	736
80	117	115
1008	1573	1599
9	23	57
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
14850	23668	27219
0	0	0
3	1	0
12	1	0
0	0	8
1	3	12
0	0	0
1	0	0
0	0	0
109	120	247
1	0	0
1	0	1
1097	1455	1739
1	4	1
1697	2581	2585
0	0	0
1525	2370	2245
125	165	204
20019	26925	26607
20765	33840	38973
0	0	0
0	0	0
4	14	12
1129	1185	1507
0	0	0
0	0	0
3	2	0
5189	6978	6472
4	8	9
3	8	4
0	0	0
1553	2794	2294
1	4	3
2737	3076	3265
0	0	2
2543	3687	3458
1681	2155	2617
1771	1490	2085
1	0	1
405	653	517
0	1	0
0	0	0
14	21	24
0	0	0
6	3	1
0	0	0
0	0	0
23	12	11
0	2	5
6	2	2
76	9	24
2	1	2
0	0	0
1	0	0
0	6	1
71	125	117
8	12	22
2	3	1
0	0	0
12	36	33
0	0	0
0	0	0
0	0	0
1	2	4
0	0	0
31	69	43
3	11	8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
2	0	1
0	0	0
23	26	26
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	5	3
102	172	252
0	0	0
0	0	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1131	1744	1954
1113	1550	1894
0	0	0
0	0	0
0	0	0
431	679	491
10249	7577	10458
20	12	27
22	16	10
2	0	0
1	0	1
532	547	930
0	0	0
1	1	0
25	24	13
321	698	695
0	0	0
0	0	0
3	3	5
0	0	0
0	0	0
25	86	36
0	0	0
0	1	2
239	979	362
5	13	3
0	0	0
0	0	0
0	0	0
0	0	0
1352	3011	2771
2	19	16
617	3110	1660
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
37	46	23
0	0	0
0	0	0
3	13	7
123	161	179
0	0	0
0	0	0
0	3	0
0	0	0
0	0	0
4	0	0
0	0	0
0	0	0
109	66	63
0	0	0
5	0	0
0	0	0
0	0	0
186	196	128
2	17	18
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
80	60	89
1039	1779	2261
0	0	0
0	0	0
434	688	800
0	0	0
0	0	0
0	0	0
0	0	0
1	6	7
7	0	7
1	0	0
574	830	705
1238	1674	2009
0	0	0
9582	14043	13382
836	1811	2234
0	0	0
0	0	0
2344	2768	2492
0	4	1
293	371	320
1231	1630	1992
907	1170	1084
290	470	568
1	3	0
2690	4014	3828
1278	2327	2425
4	4	2
153	255	185
15	18	8
1901	2484	1884
0	0	0
0	1	0
994	1481	1623
89	61	56
23	30	54
0	0	0
0	0	0
80	102	90
585	566	1135
1	0	0
1	2	0
890	1469	1550
297	478	492
0	0	0
9	30	20
120	94	53
0	0	0
14	11	13
0	0	0
3838	6560	6770
0	0	0
0	0	0
0	0	5
3999	6616	5939
2379	4239	3383
0	5	7
49	124	70
395	667	1002
0	0	0
0	0	0
17	22	26
8	6	5
62	58	36
0	0	0
3311	5088	5402
2	6	5
51	125	436
1	0	0
0	0	0
0	0	0
0	0	0
0	1	0
1	1	0
0	0	0
0	0	0
141	264	413
0	1	3
80	194	142
1	0	2
1	1	0
0	0	0
50	30	19
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
691	1026	1015
0	0	0
0	0	0
0	0	0
0	2	0
1178	2796	2696
0	0	0
0	0	0
540	622	568
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
368	477	277
0	1	1
122	605	702
0	0	0
0	0	0
0	0	0
7	22	29
3	1	3
0	0	0
0	0	0
557	744	909
0	0	0
3	2	4
15	2	1
976	1551	1308
4824	7336	7757
3	5	0
0	0	0
7	7	4
0	0	0
0	0	0
0	0	0
14	24	20
521	782	1187
0	0	0
12	13	13
19468	26273	19470
0	0	0
0	0	0
0	0	0
0	0	0
1	1	0
1819	3113	3576
0	0	0
0	0	0
0	0	2
5455	10652	15712
1	2	0
4	6	4
1	0	1
2	10	6
6	4	4
487	741	676
0	1	0
7	4	0
1734	3018	2898
2	9	5
3	18	20
0	5	1
0	0	0
0	1	0
0	2	3
49	57	1
0	0	0
603	1309	1152
1700	2756	2804
7	12	12
0	0	0
3	4	5
2183	3431	3720
1371	2977	3531
4	3	2
0	0	0
0	0	0
0	0	0
0	0	2
0	0	0
0	0	0
2	0	1
0	0	0
22	34	33
4568	8837	7883
0	0	0
208	660	567
0	0	0
1	0	2
0	1	0
0	0	0
1	0	0
712	1147	1099
1	0	0
0	0	0
6	18	15
0	3	1
1309	3001	3557
3711	5271	6331
1765	1987	2218
997	1576	1808
0	0	0
0	0	0
824	1263	1180
2	3	2
1	0	0
0	0	0
0	0	0
6	23	22
933	1075	1259
85	94	147
644	535	602
0	0	0
0	0	0
802	918	1036
2066	3007	2892
0	0	0
1	3	2
0	0	1
18	48	80
0	0	0
0	0	0
0	0	0
1553	2189	1798
727	975	1226
0	0	0
2813	3685	5322
0	0	0
